# logn beta gamma alpha delta logL logPrior
-2.968520092279695266e+00 -4.822949479567441577e-01 2.976088550864814941e+00 -8.453611206604073613e-01 1.122336175594734087e+00 -4.840842851527060731e+00 0.000000000000000000e+00
1.151105546252646050e+00 1.903749727203866704e-01 4.662619666525878448e-01 -3.482301832481205506e-01 -9.721292374835798222e-01 -4.830770217433628666e+00 0.000000000000000000e+00
-3.157764634618163591e+00 1.491352858129753933e+00 3.219663681073419603e+00 -6.213464789579028480e-01 1.142214876010720470e+00 -4.799517426372408302e+00 0.000000000000000000e+00
-3.490089428521283121e+00 -1.821783790767193212e+00 1.449809440960427853e+00 -4.729077802617920878e-01 1.196859969450587036e+00 -4.777969638892449744e+00 0.000000000000000000e+00
-7.825301741004369482e+00 6.287228001625178031e+00 1.480444040093088942e+00 -2.013803457867069380e+00 1.312392412770061911e+00 -4.773240665887603207e+00 0.000000000000000000e+00
-2.941298761923696325e+00 5.182976331986557383e+00 2.789972669490980106e+00 -2.581745122841536233e+00 -3.243885639542359173e-02 -4.750821900249713181e+00 0.000000000000000000e+00
-1.129983929175470969e-01 -1.222900558977325636e+00 2.981110537716012754e+00 -2.880846327640978366e+00 -1.980795029838131049e-01 -4.699170657407559126e+00 0.000000000000000000e+00
-9.375308927513141821e-01 1.637963969348078308e+00 8.902819378720874255e-01 -3.402098089647629942e-01 3.649434565788125528e-01 -4.676108825495194132e+00 0.000000000000000000e+00
-5.184540753452167472e+00 4.120943219360271859e-01 3.308974757934414757e-01 -1.759419912870725966e+00 1.448835744427281469e+00 -4.672125617597465030e+00 0.000000000000000000e+00
-2.320507912450795018e+00 3.733597343939678570e+00 1.524861154473979408e+00 -9.010502955271733061e-01 1.226738827276419030e-03 -4.670030317191266711e+00 0.000000000000000000e+00
-4.090506486515240958e+00 6.700094614803539628e+00 1.208139205586480802e+00 -1.263078374229490652e+00 9.831127116573372404e-02 -4.668325567612670923e+00 0.000000000000000000e+00
-3.647572345466604915e+00 4.626546422977988016e+00 3.238928739293323922e+00 -2.802397651720990535e+00 1.554996795346357263e-01 -4.661847662869700315e+00 0.000000000000000000e+00
-6.686047947374917477e+00 2.381493001608780080e+00 2.923033591553632959e+00 -2.568466737194214478e+00 1.181224945842556995e+00 -4.654728432542712291e+00 0.000000000000000000e+00
-6.967765748053164288e+00 5.345245994441657267e+00 4.138820726773600356e+00 -1.075758386284704216e+00 1.577723095897472394e+00 -4.618079735835904032e+00 0.000000000000000000e+00
-3.649995277459500809e+00 4.506578236223340639e+00 1.334493342748453548e+00 -4.025604227809149172e-01 1.110052800336372769e+00 -4.615751959010743199e+00 0.000000000000000000e+00
-5.672025650180417600e+00 -1.809195353653062499e+00 3.808404480855254626e+00 -1.919043208423657720e+00 1.462568104734255359e+00 -4.567557600283773667e+00 0.000000000000000000e+00
-7.660098624669423373e+00 -1.299011171876129023e+00 2.159005608188087511e+00 -2.923424859174755586e+00 1.210794366223402863e+00 -4.559448090400016085e+00 0.000000000000000000e+00
-4.613661390252027594e+00 3.206968033527064499e+00 2.754799077428317755e+00 -1.845448061828393271e+00 5.384112226814685709e-01 -4.559372000460540697e+00 0.000000000000000000e+00
-2.102053945313447691e+00 -4.874707151566745056e-01 4.493143093307336855e+00 -5.770181305501562719e-01 4.008645525906300855e-01 -4.509435472310452830e+00 0.000000000000000000e+00
-7.270746922993083672e+00 -4.467797209350400367e-01 1.908056765253114406e+00 -2.468208021795077922e+00 1.550903326571290819e+00 -4.496304933268374882e+00 0.000000000000000000e+00
-5.619313813563258542e+00 3.525780823735699343e+00 1.505816452590366783e+00 -1.033641792287748773e+00 1.644470255024093941e+00 -4.481600811176940979e+00 0.000000000000000000e+00
8.381655450257128326e-01 -9.714105753071827776e-01 2.890084306292684868e+00 -2.147966152918876048e+00 -3.887204720012161219e-01 -4.478813431501618147e+00 0.000000000000000000e+00
