# logn beta gamma alpha delta logL logPrior
-5.828616735452437858e+00 6.989093393923408115e+00 3.644182480586517947e+00 2.405407020914080540e+00 4.733551664475019738e-01 -6.039707868097972110e+00 0.000000000000000000e+00
-5.039846984481326508e-01 -1.635272075985747253e-01 4.392209897592213252e+00 7.410034960648232971e-01 9.226147626687699610e-01 -5.905012724279577796e+00 0.000000000000000000e+00
-6.268118172974819657e+00 -4.299148981849118534e-01 3.319251068169519314e+00 -1.281439318033311903e+00 1.479770568166850264e+00 -5.846546319992145690e+00 0.000000000000000000e+00
-4.183818429212544210e+00 4.424248088607580343e+00 3.779710920478947522e-01 -2.879241210771810611e+00 2.651492711986292994e-01 -5.770618800397516956e+00 0.000000000000000000e+00
-2.262365088348390341e+00 1.259759602422126035e+00 2.646311646603590084e+00 -2.712532028875721313e+00 3.078104145489798382e-01 -5.750004862338379041e+00 0.000000000000000000e+00
-4.594556011490382730e+00 6.273931536965955402e+00 2.146188426502643853e+00 2.835600062978592462e+00 -9.757075134442513287e-01 -5.660618033279272154e+00 0.000000000000000000e+00
-4.386073973337247800e-01 -1.104628937213722129e+00 4.503486164600948527e+00 1.119108331765042319e+00 1.369999079304110357e+00 -5.631958811215434402e+00 0.000000000000000000e+00
-9.618291726804049091e-01 6.835100883134851202e+00 3.211625040233581085e-01 2.169484477163950764e+00 8.886474410477762653e-01 -5.570845736087468580e+00 0.000000000000000000e+00
-1.629289471227276076e+00 4.473066659731998129e+00 1.045031889861777641e+00 2.699655082060524069e+00 3.285529551205996768e-01 -5.554250800590372350e+00 0.000000000000000000e+00
-2.664312091947616867e+00 5.746090444900297634e+00 4.917908178522267804e+00 1.498340900153057875e+00 3.566796202367895630e-01 -5.546170150409349908e+00 0.000000000000000000e+00
7.899961601946279277e-01 1.520325029921555826e+00 1.136603413851847932e+00 4.127805545363596451e-01 -4.007199468159287070e-01 -5.408997310307497308e+00 0.000000000000000000e+00
-2.221358330724099606e+00 5.715892224390896281e+00 1.425262235524354715e+00 2.851917526259648117e+00 -7.325048141286500947e-01 -5.404088862665180848e+00 0.000000000000000000e+00
