# logn beta gamma alpha delta logL logPrior
-2.260272106975278028e+00 3.258141292465361438e+00 8.362649741464089903e-01 5.778458665340651113e-01 1.557201167578682099e+00 -4.244379755972463641e+00 0.000000000000000000e+00
-2.701721546784704664e+00 4.443672202867340992e+00 3.621812210704650870e+00 2.351366552784132313e+00 1.702108052688927842e+00 -4.238713405702574377e+00 0.000000000000000000e+00
-1.577760050170679484e+01 -7.183218382748777220e-01 2.742338440541551847e+00 -2.932607777536965443e+00 2.955723003316479414e+00 -4.229933832664512394e+00 0.000000000000000000e+00
-2.462590868225337237e-01 2.025340649759600709e+00 1.286338701402685691e+00 -2.061103635862949535e+00 -2.221703008049707440e-01 -4.224805319111775148e+00 0.000000000000000000e+00
4.462485946844894080e-01 5.147228033306037176e+00 2.731172876107219039e-01 -1.824708076923524214e+00 -6.391205470621458273e-01 -4.223162436103357287e+00 0.000000000000000000e+00
-4.581509363200672702e+00 2.745260423502793312e+00 2.334884077045447093e+00 5.104317257617232428e-01 2.326811132521492187e+00 -4.219955912527555419e+00 0.000000000000000000e+00
-7.951011695662979051e+00 5.973654141796272299e+00 4.921454596980811225e+00 -1.125871213656075565e+00 1.720821010518513106e+00 -4.218535828220531414e+00 0.000000000000000000e+00
-5.605893853379219749e+00 8.119844237501234741e-01 1.758739101340960787e+00 -2.216423129515256996e-01 2.301290990999448116e+00 -4.192865640188216503e+00 0.000000000000000000e+00
-3.839192356090840863e-01 -3.764067248455802983e-01 5.531569061310216417e-01 1.634301511465225509e+00 8.209512580603500753e-01 -4.187749267246736018e+00 0.000000000000000000e+00
-2.562283051027183678e+00 -2.561811636969416051e-01 2.183308295787337983e+00 3.430274739393961436e-01 1.919405366807729774e+00 -4.167657310220580058e+00 0.000000000000000000e+00
-2.787589724002732972e+00 4.114924391653065783e+00 2.925641770111411688e+00 9.042101933862993768e-01 1.445969923308108918e+00 -4.146534946717454595e+00 0.000000000000000000e+00
-3.154701475785311793e+00 6.188584003829245006e+00 1.348965485280209986e+00 5.916575445398356559e-01 8.381484503912102202e-01 -4.144879208307175489e+00 0.000000000000000000e+00
-1.487263640265961584e+00 1.606839419931747504e+00 4.168815427562513776e+00 2.536832820750599016e+00 7.994661464910572946e-01 -4.134753815696710966e+00 0.000000000000000000e+00
-1.280349825894680649e+01 6.470363254038344891e+00 2.635593432274182302e+00 -2.587707503219152994e+00 1.850628276056733412e+00 -4.118079993203642708e+00 0.000000000000000000e+00
-3.933975710996321512e-02 9.147504945924955777e-01 2.299739594799300735e-01 1.492886475703010474e+00 3.360852513062749236e-01 -4.114774331899041293e+00 0.000000000000000000e+00
-3.007552933169574505e+00 3.012889537943072238e+00 2.763437486827950096e+00 3.982088310164089151e-02 1.232270079591932355e+00 -4.104454015948912904e+00 0.000000000000000000e+00
-7.163556300715758773e+00 3.520824408458999688e+00 3.670491290113224725e-01 -4.289273236109090726e-01 2.834704940802797335e+00 -4.098152315861480766e+00 0.000000000000000000e+00
-2.400437102103094134e+00 4.122349603405843332e+00 2.609796101095528620e+00 1.620972236776393682e+00 -6.148127739551036974e-01 -4.089435288642612853e+00 0.000000000000000000e+00
-4.474572337379785769e-01 -1.993652406730850091e+00 3.386287352220790581e+00 1.882835190997239394e+00 7.060477700080874941e-01 -4.077253132987905815e+00 0.000000000000000000e+00
-7.816870724351390187e+00 -5.357749310702508705e-02 2.095575102855489202e+00 -9.441804104774805806e-01 2.499114096129674056e+00 -4.074682297707227896e+00 0.000000000000000000e+00
-9.125628482067451586e+00 5.458564664427242974e+00 4.024040859794702385e+00 -8.276910795538697796e-01 2.593521057150125930e+00 -4.026434296693687465e+00 0.000000000000000000e+00
-1.814159495354155327e+00 -9.700281781240983614e-01 2.473346291565656774e+00 2.305193598912012476e+00 1.659398991941756663e+00 -3.983562259390092120e+00 0.000000000000000000e+00
-7.794383814892942297e+00 -3.279930143925249286e-01 4.293101993619893086e+00 -1.141109414293054236e+00 2.287934529938065786e+00 -3.979639894642918119e+00 0.000000000000000000e+00
-1.229684896948496364e-01 -4.461392600517808393e-01 4.651490351558404512e+00 1.429503157971347527e+00 -2.235539465209602783e-01 -3.963721508443790675e+00 0.000000000000000000e+00
-9.447076840600134862e-01 2.204906543308347289e-01 8.835807312453243245e-01 1.343604915903348074e+00 -2.890373745602092259e-01 -3.962323076523439180e+00 0.000000000000000000e+00
-6.227497306058050519e+00 4.324066766331216449e+00 4.234875099535337917e+00 -1.895394557852425166e+00 7.842826559503651707e-01 -3.957971681622555860e+00 0.000000000000000000e+00
-8.547398181663150574e-01 6.045041991757785560e+00 1.024078649673557884e+00 -2.377751853071780885e-01 -5.350945500314157055e-01 -3.953160700913094683e+00 0.000000000000000000e+00
