9.619318e-06 3.623098e-05 1.013180e-04 2.157637e-04 3.625211e-04 5.040998e-04 6.143446e-04 6.930182e-04 7.501929e-04 7.889032e-04 8.042885e-04 7.920120e-04 7.530543e-04 6.902737e-04 6.036089e-04 4.926749e-04 3.647449e-04 2.377133e-04 1.325667e-04 6.160166e-05 2.325386e-05 6.957352e-06 1.611207e-06 2.824839e-07 3.675236e-08 3.487013e-09 2.377284e-10 1.137710e-11 3.684627e-13 6.631153e-15
6.146001e-09 2.600411e-08 8.889492e-08 2.615847e-07 7.037307e-07 1.799412e-06 4.419932e-06 1.034598e-05 2.278298e-05 4.674063e-05 8.872244e-05 1.543843e-04 2.423309e-04 3.353384e-04 3.984039e-04 3.957365e-04 3.206736e-04 2.073703e-04 1.049391e-04 4.082361e-05 1.200794e-05 2.628469e-06 4.215641e-07 4.878997e-08 4.015109e-09 2.316937e-10 9.256243e-12 2.514383e-13 4.503558e-15 4.502392e-17
3.031373e-22 5.157748e-21 4.315496e-20 1.931355e-19 1.480386e-18 6.651834e-16 1.859967e-13 2.184554e-11 1.102017e-09 2.474982e-08 2.608146e-07 1.382278e-06 3.983584e-06 6.764807e-06 7.534578e-06 6.578869e-06 5.279480e-06 3.754447e-06 2.189405e-06 1.084872e-06 4.680487e-07 1.574229e-07 3.536286e-08 4.737780e-09 3.472697e-10 1.286365e-11 2.245104e-13 1.747494e-15 5.805284e-18 7.426993e-21
4.397761e-07 2.384005e-06 9.323517e-06 2.680813e-05 5.815604e-05 9.868503e-05 1.375350e-04 1.668741e-04 1.862424e-04 1.980668e-04 2.028293e-04 1.990413e-04 1.854318e-04 1.619024e-04 1.295155e-04 9.167159e-05 5.508232e-05 2.698780e-05 1.040800e-05 3.066639e-06 6.733837e-07 1.079612e-07 1.242819e-08 1.013388e-09 5.788642e-11 2.295676e-12 6.274762e-14 1.167410e-15 1.443105e-17 1.017799e-19
1.034375e-14 3.408637e-13 7.935128e-12 1.312015e-10 1.551575e-09 1.324506e-08 8.262399e-08 3.828861e-07 1.347415e-06 3.706499e-06 8.265670e-06 1.558980e-05 2.596323e-05 3.954547e-05 5.613990e-05 7.428728e-05 9.030875e-05 9.865712e-05 9.451508e-05 7.748838e-05 5.308090e-05 2.967581e-05 1.323377e-05 4.605876e-06 1.226243e-06 2.453245e-07 3.631979e-08 3.852234e-09 2.794918e-10 1.081848e-11
4.640598e-06 5.082952e-05 2.990861e-04 1.001538e-03 2.036459e-03 2.735591e-03 2.739073e-03 2.351921e-03 1.912571e-03 1.521286e-03 1.177678e-03 8.736513e-04 6.154053e-04 4.135401e-04 2.658671e-04 1.601136e-04 8.639225e-05 3.961741e-05 1.466060e-05 4.167300e-06 8.671003e-07 1.256185e-07 1.197806e-08 7.045159e-10 2.383234e-11 4.337657e-13 4.016638e-15 1.812521e-17 3.845633e-20 3.488343e-23
1.269109e-06 1.887782e-05 1.294722e-04 4.578449e-04 9.303806e-04 1.224718e-03 1.231348e-03 1.114635e-03 9.849429e-04 8.616381e-04 7.414466e-04 6.190896e-04 4.968435e-04 3.865755e-04 2.967011e-04 2.242145e-04 1.622034e-04 1.078470e-04 6.307396e-05 3.097077e-05 1.208324e-05 3.469476e-06 6.548784e-07 7.033073e-08 3.713700e-09 8.556795e-11 7.911124e-13 2.781242e-15 3.587905e-18 1.575192e-21
1.147700e-07 6.474357e-07 2.589075e-06 7.507330e-06 1.627235e-05 2.752162e-05 3.849132e-05 4.761246e-05 5.524047e-05 6.213595e-05 6.824300e-05 7.272724e-05 7.469400e-05 7.384428e-05 7.039296e-05 6.438892e-05 5.548880e-05 4.371958e-05 3.042239e-05 1.809390e-05 8.945554e-06 3.591950e-06 1.146917e-06 2.849405e-07 5.378201e-08 7.519389e-09 7.595827e-10 5.352751e-11 2.504559e-12 6.235619e-14
3.998373e-08 2.194958e-07 8.516947e-07 2.471423e-06 5.688751e-06 1.094435e-05 1.835183e-05 2.771274e-05 3.851481e-05 4.973409e-05 5.978003e-05 6.699478e-05 7.055372e-05 7.070806e-05 6.778598e-05 6.140515e-05 5.115431e-05 3.790140e-05 2.413984e-05 1.278488e-05 5.446432e-06 1.802642e-06 4.467819e-07 7.983141e-08 9.911090e-09 8.268185e-10 4.504458e-11 1.555897e-12 3.276924e-14 3.545275e-16
2.905902e-07 2.036822e-06 1.015946e-05 3.646031e-05 9.546241e-05 1.857786e-04 2.758503e-04 3.242083e-04 3.164458e-04 2.704947e-04 2.115850e-04 1.548195e-04 1.060305e-04 6.730540e-05 3.918134e-05 2.071850e-05 9.825473e-06 4.095263e-06 1.459502e-06 4.312498e-07 1.024935e-07 1.905723e-08 2.704805e-09 2.868173e-10 2.230738e-11 1.252723e-12 5.013160e-14 1.402972e-15 2.661613e-17 2.882447e-19
