1.327364e-08 1.230460e-07 8.096279e-07 3.805174e-06 1.288421e-05 3.181289e-05 5.831447e-05 8.155829e-05 9.079761e-05 8.554274e-05 7.324002e-05 6.019284e-05 4.871444e-05 3.950050e-05 3.243397e-05 2.629455e-05 1.995134e-05 1.354623e-05 8.029983e-06 4.093884e-06 1.765660e-06 6.305993e-07 1.820703e-07 4.150535e-08 7.311524e-09 9.766457e-10 9.731721e-11 7.024280e-12 3.517132e-13 9.742717e-15
1.923190e-07 1.768188e-06 1.033870e-05 3.970950e-05 1.044511e-04 1.994539e-04 2.998495e-04 3.903389e-04 4.761462e-04 5.651552e-04 6.547370e-04 7.327620e-04 7.866790e-04 8.121302e-04 8.089129e-04 7.693350e-04 6.793693e-04 5.363613e-04 3.638465e-04 2.039601e-04 9.084239e-05 3.084172e-05 7.634791e-06 1.316461e-06 1.513589e-07 1.116474e-08 5.117373e-10 1.414618e-11 2.272466e-13 1.813897e-15
4.087013e-06 1.878986e-05 5.498855e-05 1.064363e-04 1.442149e-04 1.487738e-04 1.296214e-04 1.042218e-04 8.068391e-05 6.032807e-05 4.310882e-05 2.931394e-05 1.910445e-05 1.196432e-05 7.045477e-06 3.729197e-06 1.681276e-06 6.115460e-07 1.698947e-07 3.410753e-08 4.697166e-09 4.244511e-10 2.428222e-11 8.542839e-13 1.802665e-14 2.230918e-16 1.587278e-18 6.378702e-21 1.418765e-23 1.592285e-26
3.832186e-05 1.561842e-04 3.564422e-04 5.143566e-04 5.530362e-04 5.246148e-04 4.800978e-04 4.302826e-04 3.732141e-04 3.070551e-04 2.364512e-04 1.709808e-04 1.163258e-04 7.261618e-05 3.953228e-05 1.766902e-05 6.100911e-06 1.533288e-06 2.644682e-07 2.950491e-08 1.997447e-09 7.606528e-11 1.486398e-12 1.350397e-14 5.222691e-17 8.045986e-20 4.723203e-23 1.027703e-26 8.145383e-31 2.264318e-35
1.534326e-05 5.383196e-05 1.334369e-04 2.433332e-04 3.454708e-04 4.109136e-04 4.419084e-04 4.538271e-04 4.546044e-04 4.433089e-04 4.173107e-04 3.778567e-04 3.298388e-04 2.772699e-04 2.212407e-04 1.629704e-04 1.071232e-04 6.072740e-05 2.874776e-05 1.101734e-05 3.313452e-06 7.571958e-07 1.271895e-07 1.519917e-08 1.253590e-09 6.949553e-11 2.533032e-12 5.933252e-14 8.648029e-16 6.713543e-18
3.966130e-04 1.187467e-03 2.284505e-03 3.040623e-03 3.123634e-03 2.805458e-03 2.405186e-03 2.028923e-03 1.679372e-03 1.348613e-03 1.047620e-03 7.962784e-04 5.977224e-04 4.370020e-04 3.002636e-04 1.854601e-04 9.831182e-05 4.261822e-05 1.430198e-05 3.477851e-06 5.685714e-07 5.800177e-08 3.459798e-09 1.146404e-10 2.031563e-12 1.874186e-14 8.833408e-17 2.098739e-19 2.479684e-22 1.353683e-25
2.407409e-05 7.023679e-05 1.572386e-04 2.755860e-04 3.889327e-04 4.592046e-04 4.752750e-04 4.519551e-04 4.088195e-04 3.571685e-04 3.012658e-04 2.437303e-04 1.880892e-04 1.380468e-04 9.594490e-05 6.246720e-05 3.739222e-05 2.009823e-05 9.466997e-06 3.820829e-06 1.295092e-06 3.621884e-07 8.224546e-08 1.494352e-08 2.143055e-09 2.395219e-10 2.062036e-11 1.333066e-12 6.209355e-14 1.663146e-15
2.315215e-04 1.705471e-03 8.095831e-03 2.531352e-02 5.344934e-02 7.867630e-02 8.454398e-02 7.098663e-02 5.079067e-02 3.360230e-02 2.157679e-02 1.362469e-02 8.425752e-03 5.083782e-03 3.009886e-03 1.766105e-03 1.024621e-03 5.746149e-04 3.008640e-04 1.417400e-04 5.791572e-05 1.973697e-05 5.365021e-06 1.106613e-06 1.645663e-07 1.683225e-08 1.138073e-09 4.894718e-11 1.278502e-12 1.688226e-14
6.728241e-03 1.673318e-02 2.977782e-02 3.970733e-02 4.234287e-02 3.907479e-02 3.350085e-02 2.776944e-02 2.243396e-02 1.754518e-02 1.321289e-02 9.594389e-03 6.718487e-03 4.476053e-03 2.755118e-03 1.509911e-03 7.101871e-04 2.771508e-04 8.695974e-05 2.127559e-05 3.934881e-06 5.329845e-07 5.124115e-08 3.395287e-09 1.510717e-10 4.415873e-12 8.330117e-14 9.968916e-16 7.383207e-18 2.971543e-20
3.576911e-06 4.516439e-05 3.346960e-04 1.491599e-03 4.111428e-03 7.253644e-03 8.586640e-03 7.315290e-03 4.939528e-03 2.925824e-03 1.624326e-03 8.596990e-04 4.292153e-04 1.990019e-04 8.422443e-05 3.138983e-05 9.597652e-06 2.193337e-06 3.429067e-07 3.421826e-08 2.073051e-09 7.358993e-11 1.492396e-12 1.697775e-14 1.069186e-16 3.691588e-19 6.939588e-22 7.070530e-25 3.920865e-28 1.249610e-31
