3.008472e-06 9.352310e-06 2.293113e-05 4.674599e-05 8.424553e-05 1.419757e-04 2.316575e-04 3.696640e-04 5.745604e-04 8.652540e-04 1.262400e-03 1.789212e-03 2.457628e-03 3.229559e-03 3.969322e-03 4.436572e-03 4.374646e-03 3.686697e-03 2.570022e-03 1.434223e-03 6.210196e-04 2.028353e-04 4.877211e-05 8.460582e-06 1.041520e-06 8.978386e-08 5.362333e-09 2.179485e-10 5.843162e-12 8.611154e-14
2.035934e-06 1.850658e-05 1.051685e-04 3.898568e-04 1.000218e-03 1.930113e-03 3.103363e-03 4.555238e-03 6.392524e-03 8.593096e-03 1.088415e-02 1.281083e-02 1.391456e-02 1.379156e-02 1.214331e-02 9.117447e-03 5.578836e-03 2.665625e-03 9.575083e-04 2.500093e-04 4.602375e-05 5.803853e-06 4.873643e-07 2.648315e-08 9.049209e-10 1.891291e-11 2.357356e-13 1.711779e-15 7.043946e-18 1.466581e-20
1.008380e-06 5.745766e-06 2.008943e-05 4.792616e-05 8.891286e-05 1.464758e-04 2.326632e-04 3.647488e-04 5.615813e-04 8.364406e-04 1.188267e-03 1.605478e-03 2.074258e-03 2.557491e-03 2.950634e-03 3.077457e-03 2.782477e-03 2.086016e-03 1.239131e-03 5.561003e-04 1.786730e-04 3.850543e-05 5.151467e-06 3.941333e-07 1.599155e-08 3.236678e-10 3.123430e-12 1.391938e-14 2.790425e-17 2.310107e-20
5.535371e-07 3.930948e-06 1.854718e-05 5.997555e-05 1.382707e-04 2.398767e-04 3.368735e-04 4.165253e-04 4.862306e-04 5.552655e-04 6.240982e-04 6.855616e-04 7.310475e-04 7.578107e-04 7.694705e-04 7.671169e-04 7.419209e-04 6.790971e-04 5.704220e-04 4.253647e-04 2.716639e-04 1.426429e-04 5.877484e-05 1.808398e-05 3.960175e-06 5.916858e-07 5.825467e-08 3.643395e-09 1.381238e-10 2.600899e-12
3.011849e-11 8.620663e-09 5.293736e-07 8.665338e-06 5.115285e-05 1.478209e-04 2.830981e-04 4.728926e-04 7.724927e-04 1.244355e-03 1.939769e-03 2.844422e-03 3.885644e-03 5.007328e-03 6.063684e-03 6.616947e-03 6.074999e-03 4.327007e-03 2.188099e-03 7.095935e-04 1.285333e-04 1.045760e-05 2.824853e-07 1.889895e-09 2.577270e-12 6.478687e-16 2.864192e-20 2.177707e-25 2.814679e-31 6.108862e-38
9.188349e-08 6.649298e-07 3.162962e-06 1.076374e-05 2.919443e-05 7.032648e-05 1.611980e-04 3.576033e-04 7.582608e-04 1.512538e-03 2.818680e-03 4.890766e-03 7.794757e-03 1.107400e-02 1.345535e-02 1.336823e-02 1.039680e-02 6.072552e-03 2.557560e-03 7.450911e-04 1.438476e-04 1.763367e-05 1.318555e-06 5.805396e-08 1.461512e-09 2.055374e-11 1.586059e-13 6.619992e-16 1.469485e-18 1.585840e-21
2.085645e-09 2.866708e-08 2.002016e-07 8.150108e-07 2.266697e-06 5.111729e-06 1.071004e-05 2.208881e-05 4.515252e-05 9.043715e-05 1.744869e-04 3.217920e-04 5.712740e-04 9.839704e-04 1.634676e-03 2.561817e-03 3.657399e-03 4.554092e-03 4.694972e-03 3.747840e-03 2.118358e-03 7.575993e-04 1.514115e-04 1.504236e-05 6.748228e-07 1.273466e-08 9.632110e-11 2.829662e-13 3.155918e-16 1.248498e-19
4.994739e-16 2.898661e-13 3.087618e-11 8.033196e-10 7.667377e-09 3.928924e-08 1.477215e-07 5.034549e-07 1.631226e-06 5.033692e-06 1.470194e-05 3.981814e-05 9.908454e-05 2.290045e-04 4.953411e-04 9.925640e-04 1.785776e-03 2.739336e-03 3.354047e-03 3.032939e-03 1.831105e-03 6.302684e-04 9.469439e-05 4.285056e-06 4.100640e-08 6.661484e-11 1.658351e-14 6.053404e-19 3.173825e-24 2.347426e-30
8.038850e-07 2.680679e-06 6.636281e-06 1.430460e-05 2.966654e-05 6.098741e-05 1.240693e-04 2.464659e-04 4.709144e-04 8.626325e-04 1.528969e-03 2.639527e-03 4.407723e-03 6.971267e-03 1.011199e-02 1.292022e-02 1.383494e-02 1.161058e-02 6.970108e-03 2.668434e-03 5.741212e-04 6.166230e-05 3.001420e-06 6.166722e-08 5.095649e-10 1.641394e-12 2.021088e-15 9.396463e-19 1.634586e-22 1.022290e-26
2.192752e-08 1.416228e-07 6.032770e-07 1.924505e-06 5.254328e-06 1.351510e-05 3.396399e-05 8.325366e-05 1.957026e-04 4.331491e-04 8.945603e-04 1.721157e-03 3.065451e-03 4.955212e-03 7.034803e-03 8.417613e-03 8.121849e-03 6.046178e-03 3.325548e-03 1.293547e-03 3.394231e-04 5.694869e-05 5.754140e-06 3.291355e-07 1.006598e-08 1.569630e-10 1.203461e-12 4.417541e-15 7.584742e-18 5.604979e-21
3.611418e-05 1.704220e-04 5.957444e-04 1.561445e-03 3.118088e-03 4.853058e-03 6.083121e-03 6.421510e-03 6.021426e-03 5.274741e-03 4.464038e-03 3.696031e-03 2.992710e-03 2.365027e-03 1.828178e-03 1.387494e-03 1.030749e-03 7.384134e-04 4.979636e-04 3.075749e-04 1.693394e-04 8.092544e-05 3.268469e-05 1.085870e-05 2.889059e-06 6.002468e-07 9.521904e-08 1.107805e-08 8.962444e-10 3.877585e-11
1.217988e-07 5.062947e-07 1.591318e-06 4.065805e-06 9.155484e-06 1.941783e-05 4.011847e-05 8.114840e-05 1.591973e-04 2.992986e-04 5.356225e-04 9.122795e-04 1.478765e-03 2.262721e-03 3.206500e-03 4.096085e-03 4.575427e-03 4.333431e-03 3.376509e-03 2.100671e-03 1.011939e-03 3.653750e-04 9.556837e-05 1.750153e-05 2.173382e-06 1.779315e-07 9.379170e-09 3.104532e-10 6.229748e-12 6.418224e-14
1.737547e-07 1.616215e-06 9.862351e-06 4.078193e-05 1.194829e-04 2.639512e-04 4.767035e-04 7.661795e-04 1.163836e-03 1.704973e-03 2.392349e-03 3.174879e-03 3.956402e-03 4.606050e-03 4.940904e-03 4.750016e-03 3.944487e-03 2.722708e-03 1.507392e-03 6.482621e-04 2.103303e-04 5.008353e-05 8.518473e-06 1.007307e-06 8.063896e-08 4.261474e-09 1.453096e-10 3.121015e-12 4.083374e-14 2.795476e-16
1.920532e-09 1.225306e-08 5.753982e-08 2.074503e-07 6.067560e-07 1.536509e-06 3.584169e-06 8.025732e-06 1.749486e-05 3.693576e-05 7.460304e-05 1.425919e-04 2.562268e-04 4.307581e-04 6.717830e-04 9.570431e-04 1.218910e-03 1.353817e-03 1.278554e-03 1.002365e-03 6.380993e-04 3.232389e-04 1.278758e-04 3.880910e-05 8.878915e-06 1.504663e-06 1.855574e-07 1.612049e-08 9.385888e-10 2.890982e-11
4.198572e-10 7.068469e-09 6.982142e-08 4.259558e-07 1.716738e-06 4.998739e-06 1.174081e-05 2.471149e-05 4.964683e-05 9.670329e-05 1.807594e-04 3.192219e-04 5.283178e-04 8.190806e-04 1.183575e-03 1.561815e-03 1.817154e-03 1.786922e-03 1.422209e-03 8.787348e-04 4.048361e-04 1.335083e-04 3.017990e-05 4.464271e-06 4.120889e-07 2.269440e-08 7.169462e-10 1.255254e-11 1.173134e-13 5.111181e-16
7.267250e-11 1.336239e-09 1.281521e-08 7.088393e-08 2.563302e-07 7.003294e-07 1.663854e-06 3.766707e-06 8.377716e-06 1.828031e-05 3.858764e-05 7.756612e-05 1.475972e-04 2.667880e-04 4.581578e-04 7.383168e-04 1.088034e-03 1.414314e-03 1.554940e-03 1.382589e-03 9.478493e-04 4.744380e-04 1.621992e-04 3.492973e-05 4.336170e-06 2.852236e-07 9.266406e-09 1.408330e-10 9.560891e-13 2.568487e-15
1.152520e-09 1.208998e-08 8.349228e-08 3.961357e-07 1.365378e-06 3.667733e-06 8.305042e-06 1.698155e-05 3.269810e-05 6.014331e-05 1.054444e-04 1.750268e-04 2.744100e-04 4.078274e-04 5.757779e-04 7.655702e-04 9.379935e-04 1.027065e-03 9.713422e-04 7.664011e-04 4.871033e-04 2.404455e-04 8.868898e-05 2.348755e-05 4.295004e-06 5.232838e-07 4.119071e-08 2.027065e-09 5.972082e-11 8.750239e-13
6.513777e-09 3.562622e-08 1.432296e-07 4.464537e-07 1.154567e-06 2.665804e-06 5.829873e-06 1.243524e-05 2.594613e-05 5.244160e-05 1.016241e-04 1.879297e-04 3.314018e-04 5.552346e-04 8.730144e-04 1.261085e-03 1.629096e-03 1.828403e-03 1.732375e-03 1.347315e-03 8.364079e-04 4.028054e-04 1.461492e-04 3.880036e-05 7.330234e-06 9.609241e-07 8.552039e-08 5.021834e-09 1.866720e-10 3.597606e-12
4.472882e-15 3.058168e-12 4.691345e-10 1.846977e-08 2.333022e-07 1.265430e-06 3.988512e-06 9.770670e-06 2.246348e-05 5.078394e-05 1.118559e-04 2.332838e-04 4.478526e-04 7.862549e-04 1.261800e-03 1.809523e-03 2.201195e-03 2.111588e-03 1.470454e-03 6.809396e-04 1.909226e-04 2.907504e-05 2.076054e-06 5.636433e-08 4.573963e-10 9.122226e-13 3.971143e-16 3.551153e-20 6.332597e-25 2.191814e-30
