-14.666227 -14.807452 -14.949342 -15.092052 -15.235448 -15.379351 -15.523603 -15.668082 -15.812707 -15.957422 -16.102193 -16.246997 -16.391821 -16.536659 -16.681504
-13.849270 -13.978928 -14.134271 -14.296611 -14.453632 -14.601862 -14.744097 -14.884402 -15.025148 -15.167005 -15.309870 -15.453462 -15.597531 -15.741903 -15.886463
-15.400176 -15.491374 -15.617523 -15.763132 -15.915898 -16.068095 -16.216333 -16.360806 -16.503264 -16.645179 -16.787332 -16.930045 -17.073363 -17.217187 -17.361381
-15.191202 -15.225522 -15.314933 -15.444006 -15.594793 -15.752335 -15.907147 -16.055617 -16.199048 -16.340372 -16.481601 -16.623538 -16.766311 -16.909779 -17.053747
-14.458323 -14.562174 -14.699846 -14.855122 -15.013607 -15.166837 -15.313242 -15.455392 -15.596292 -15.737613 -15.879842 -16.022914 -16.166615 -16.310744 -16.455150
-14.514094 -14.641822 -14.792243 -14.949637 -15.104034 -15.252183 -15.395571 -15.536984 -15.678327 -15.820350 -15.963150 -16.106601 -16.250535 -16.394803 -16.539291
-14.651196 -14.792982 -14.934781 -15.077172 -15.220250 -15.363906 -15.507986 -15.652353 -15.796906 -15.941576 -16.086319 -16.231106 -16.375920 -16.520751 -16.665592
-13.875275 -14.018430 -14.161638 -14.304921 -14.448416 -14.592218 -14.736328 -14.880693 -15.025240 -15.169906 -15.314647 -15.459432 -15.604246 -15.749076 -15.893917
-14.836812 -14.723795 -14.660971 -14.653969 -14.700888 -14.794122 -14.921576 -15.068966 -15.223390 -15.376308 -15.524420 -15.668391 -15.810360 -15.952019 -16.094152
-14.846315 -14.952647 -15.079743 -15.220349 -15.369258 -15.521620 -15.672105 -15.818003 -15.960593 -16.102115 -16.243944 -16.386595 -16.530021 -16.673990 -16.818302
-13.901307 -13.955396 -14.062595 -14.204780 -14.362584 -14.521310 -14.673669 -14.819156 -14.960831 -15.101650 -15.243049 -15.385372 -15.528512 -15.672255 -15.816410
-14.385515 -14.535913 -14.678579 -14.818450 -14.958669 -15.100157 -15.242809 -15.386288 -15.530298 -15.674636 -15.819176 -15.963839 -16.108578 -16.253363 -16.398176
-15.265411 -15.209615 -15.217919 -15.285820 -15.400975 -15.546565 -15.706124 -15.866279 -16.018865 -16.163493 -16.304265 -16.444568 -16.585838 -16.728277 -16.871614
-14.651806 -14.806550 -14.955913 -15.100270 -15.242072 -15.383415 -15.525307 -15.667988 -15.811364 -15.955257 -16.099503 -16.243980 -16.388602 -16.533315 -16.678085
-14.376773 -14.533378 -14.689560 -14.839818 -14.984368 -15.125985 -15.267082 -15.408805 -15.551401 -15.694745 -15.838631 -15.982880 -16.127360 -16.271986 -16.416701
-14.450319 -14.478180 -14.573253 -14.716904 -14.882950 -15.048962 -15.204253 -15.348983 -15.488737 -15.628185 -15.769017 -15.911246 -16.054466 -16.198319 -16.342562
-14.769824 -14.689126 -14.666972 -14.700504 -14.779558 -14.890512 -15.020724 -15.161334 -15.306622 -15.452760 -15.598052 -15.742540 -15.886540 -16.029962 -16.172919
-15.450621 -15.534450 -15.655172 -15.796655 -15.946746 -16.098041 -16.246627 -16.391812 -16.534885 -16.677191 -16.819463 -16.962088 -17.105246 -17.248915 -17.392989
-14.544852 -14.584237 -14.682635 -14.822354 -14.981937 -15.143734 -15.298330 -15.444498 -15.585841 -15.726106 -15.867113 -16.009240 -16.152312 -16.296047 -16.440212
-14.052394 -14.203829 -14.357416 -14.507561 -14.653291 -14.796135 -14.937963 -15.079922 -15.222439 -15.365559 -15.509201 -15.653246 -15.797578 -15.942105 -16.086758
-14.424535 -14.556897 -14.710960 -14.870628 -15.025642 -15.173239 -15.315766 -15.456566 -15.597654 -15.739672 -15.882589 -16.026188 -16.170251 -16.314615 -16.459168
-14.807195 -14.937342 -15.087802 -15.244789 -15.398863 -15.546816 -15.690089 -15.831436 -15.972763 -16.114822 -16.257700 -16.401240 -16.545252 -16.689579 -16.834108
-13.888840 -14.029898 -14.179014 -14.329049 -14.476688 -14.621579 -14.764755 -14.907259 -15.049728 -15.192508 -15.335753 -15.479462 -15.623553 -15.767922 -15.912476
-14.486523 -14.631455 -14.787343 -14.943087 -15.093241 -15.237877 -15.379607 -15.520777 -15.662535 -15.805148 -15.948501 -16.092392 -16.236644 -16.381127 -16.525753
-14.574843 -14.732605 -14.883355 -15.027665 -15.168878 -15.309693 -15.451258 -15.593773 -15.737082 -15.880955 -16.025200 -16.169681 -16.314307 -16.459023 -16.603794
-13.539335 -13.634611 -13.765104 -13.915915 -14.073020 -14.227108 -14.375058 -14.518315 -14.659648 -14.800965 -14.943016 -15.085886 -15.229422 -15.373435 -15.517763
-15.836009 -15.717742 -15.660628 -15.670062 -15.738373 -15.848842 -15.983279 -16.128838 -16.277870 -16.425969 -16.571864 -16.716140 -16.859425 -17.002097 -17.144662
-15.758812 -15.709053 -15.721372 -15.787002 -15.891392 -16.020589 -16.164205 -16.314120 -16.464403 -16.612367 -16.757620 -16.900738 -17.042845 -17.184995 -17.327697
-16.075541 -16.009829 -15.999660 -16.044241 -16.136475 -16.264000 -16.411987 -16.567268 -16.721084 -16.869825 -17.014033 -17.155914 -17.297339 -17.439274 -17.581987
-14.965972 -14.996155 -15.073526 -15.189203 -15.330801 -15.484823 -15.640195 -15.790968 -15.936428 -16.078709 -16.220080 -16.361805 -16.504290 -16.647508 -16.791294
-14.760702 -14.915446 -15.075492 -15.230453 -15.377595 -15.519753 -15.660407 -15.801481 -15.943560 -16.086562 -16.230233 -16.374350 -16.518752 -16.663330 -16.808017
-14.861777 -14.831163 -14.852499 -14.921840 -15.030744 -15.167286 -15.318404 -15.473059 -15.624582 -15.771168 -15.914237 -16.055918 -16.197626 -16.339952 -16.482995
-14.734492 -14.731403 -14.780243 -14.874502 -15.003214 -15.152530 -15.308974 -15.463125 -15.611447 -15.755033 -15.896518 -16.037855 -16.179871 -16.322700 -16.466203
-14.814930 -14.956146 -15.097820 -15.240262 -15.383414 -15.527123 -15.671235 -15.815621 -15.960185 -16.104862 -16.249609 -16.394398 -16.539214 -16.684046 -16.828888
-14.427921 -14.592294 -14.748427 -14.894824 -15.035747 -15.175580 -15.316349 -15.458385 -15.601428 -15.745154 -15.889317 -16.033748 -16.178346 -16.323044 -16.467804
-15.643645 -15.603502 -15.632944 -15.724089 -15.859977 -16.018941 -16.181991 -16.338180 -16.485203 -16.626598 -16.766650 -16.907450 -17.049439 -17.192435 -17.336126
-14.609109 -14.733192 -14.887994 -15.052188 -15.211332 -15.360771 -15.503182 -15.643196 -15.783627 -15.925272 -16.068015 -16.211540 -16.355573 -16.499924 -16.644472
-14.280401 -14.441956 -14.600441 -14.750661 -14.894113 -15.034772 -15.175401 -15.316989 -15.459598 -15.602998 -15.746941 -15.891232 -16.035742 -16.180386 -16.325113
-14.962855 -15.116729 -15.265607 -15.409875 -15.551758 -15.693140 -15.835025 -15.977708 -16.121112 -16.265047 -16.409334 -16.553842 -16.698485 -16.843211 -16.987988
-14.579712 -14.699352 -14.847129 -15.006922 -15.165371 -15.316181 -15.460139 -15.600970 -15.741575 -15.883127 -16.025737 -16.169159 -16.313123 -16.457431 -16.601951
-14.595570 -14.673489 -14.806226 -14.968516 -15.135768 -15.294204 -15.441435 -15.582088 -15.721422 -15.861861 -16.003739 -16.146713 -16.290409 -16.434555 -16.578976
-15.259682 -15.290451 -15.368921 -15.485688 -15.627993 -15.782190 -15.937273 -16.087593 -16.232742 -16.374923 -16.516329 -16.658134 -16.800685 -16.943938 -17.087735
-15.725483 -15.702832 -15.737710 -15.820772 -15.937975 -16.075052 -16.221409 -16.370396 -16.518335 -16.664258 -16.808562 -16.951666 -17.094134 -17.236660 -17.379638
-14.320350 -14.394099 -14.506489 -14.641081 -14.786417 -14.935442 -15.083695 -15.229824 -15.374391 -15.517777 -15.660320 -15.802771 -15.945633 -16.089030 -16.232918
-14.535150 -14.535043 -14.600372 -14.717428 -14.866363 -15.027236 -15.185952 -15.336701 -15.480608 -15.621478 -15.762137 -15.903680 -16.046222 -16.189557 -16.333447
-14.261152 -14.419599 -14.572500 -14.718660 -14.860743 -15.001695 -15.143069 -15.285307 -15.428357 -15.572032 -15.716139 -15.860529 -16.005098 -16.149779 -16.294528
-14.959313 -14.851880 -14.808194 -14.832008 -14.916116 -15.044686 -15.197666 -15.357525 -15.513501 -15.662070 -15.805100 -15.946001 -16.086982 -16.228832 -16.371600
-14.242514 -14.339257 -14.466425 -14.612222 -14.765341 -14.917706 -15.065847 -15.210069 -15.352241 -15.493995 -15.636166 -15.778993 -15.922431 -16.066346 -16.210598
-14.566893 -14.673363 -14.809896 -14.961866 -15.117127 -15.268716 -15.415079 -15.557914 -15.699472 -15.841164 -15.983515 -16.126570 -16.270203 -16.414261 -16.558611
-14.572424 -14.727607 -14.889453 -15.046325 -15.194750 -15.337210 -15.477644 -15.618410 -15.760227 -15.903045 -16.046604 -16.190655 -16.335016 -16.479570 -16.624242
-14.348722 -14.500243 -14.645731 -14.787727 -14.928825 -15.070396 -15.212815 -15.356010 -15.499787 -15.643962 -15.788394 -15.932989 -16.077686 -16.222445 -16.367242
-13.722989 -13.868618 -14.020776 -14.172403 -14.320231 -14.464549 -14.607084 -14.749148 -14.891396 -15.034147 -15.177476 -15.321297 -15.465487 -15.609929 -15.754531
-15.250170 -15.125420 -15.069437 -15.086756 -15.164142 -15.279559 -15.414969 -15.559983 -15.707857 -15.855534 -16.002642 -16.148263 -16.291681 -16.433936 -16.576186
-14.488583 -14.627086 -14.780283 -14.935909 -15.087487 -15.233661 -15.376347 -15.517881 -15.659581 -15.801914 -15.944944 -16.088565 -16.232622 -16.376975 -16.521521
-14.829051 -14.737049 -14.728163 -14.801686 -14.937707 -15.103908 -15.272791 -15.431273 -15.577714 -15.717646 -15.856705 -15.997126 -16.139048 -16.282062 -16.425783
-14.568843 -14.683024 -14.829769 -14.990853 -15.151193 -15.303313 -15.447630 -15.588256 -15.728551 -15.869872 -16.012346 -16.155695 -16.299621 -16.443908 -16.588417
-15.267720 -15.285606 -15.375999 -15.517206 -15.681047 -15.847177 -16.004036 -16.149706 -16.289787 -16.429201 -16.569848 -16.711922 -16.855048 -16.998843 -17.143051
-14.329202 -14.487131 -14.639622 -14.785563 -14.927612 -15.068619 -15.210054 -15.352333 -15.495410 -15.639103 -15.783222 -15.927620 -16.072194 -16.216878 -16.361630
-14.747922 -14.865865 -15.016122 -15.178093 -15.337350 -15.488106 -15.631754 -15.772376 -15.912901 -16.054404 -16.196958 -16.340324 -16.484246 -16.628526 -16.773029
-14.546539 -14.608069 -14.714865 -14.854417 -15.011167 -15.170598 -15.323993 -15.470023 -15.611718 -15.752330 -15.893561 -16.035828 -16.178986 -16.322772 -16.466968
-15.126870 -15.199569 -15.315990 -15.460646 -15.617576 -15.774597 -15.925607 -16.070484 -16.212125 -16.353126 -16.494727 -16.637217 -16.780487 -16.924325 -17.068545
-14.018914 -14.174733 -14.340182 -14.500184 -14.649872 -14.792145 -14.931990 -15.072318 -15.213901 -15.356600 -15.500091 -15.644099 -15.788433 -15.932970 -16.077631
-14.440352 -14.493307 -14.579743 -14.690738 -14.817718 -14.954057 -15.095340 -15.238911 -15.383487 -15.528488 -15.673289 -15.817326 -15.960625 -16.103670 -16.246902
-14.329602 -14.470095 -14.621993 -14.775223 -14.924832 -15.070195 -15.212947 -15.354857 -15.496912 -15.639480 -15.782637 -15.926315 -16.070395 -16.214758 -16.359309
-15.944452 -15.805450 -15.646825 -15.505977 -15.412769 -15.378735 -15.401514 -15.469736 -15.568789 -15.687304 -15.818619 -15.957739 -16.101142 -16.247741 -16.396163
-14.878824 -14.964625 -15.086514 -15.229332 -15.380225 -15.531170 -15.679090 -15.824056 -15.967214 -16.109595 -16.251895 -16.394544 -16.537722 -16.681412 -16.825510
-14.108180 -14.206215 -14.341897 -14.497621 -14.657451 -14.811850 -14.958766 -15.100896 -15.241592 -15.382728 -15.524837 -15.667841 -15.811506 -15.955616 -16.100012
-15.367261 -15.234120 -15.163406 -15.166282 -15.239452 -15.367040 -15.524640 -15.689459 -15.848112 -15.996819 -16.138737 -16.278629 -16.419113 -16.560831 -16.703626
-14.905477 -14.942250 -15.025784 -15.145415 -15.288018 -15.440694 -15.593849 -15.742951 -15.887808 -16.030226 -16.171972 -16.314023 -16.456695 -16.599982 -16.743767
-14.008530 -14.013669 -14.079161 -14.193067 -14.337959 -14.495840 -14.653469 -14.804679 -14.949529 -15.091072 -15.232002 -15.373563 -15.516021 -15.659258 -15.803067
-13.536124 -13.686099 -13.829290 -13.969802 -14.110394 -14.252019 -14.394686 -14.538135 -14.682109 -14.826421 -14.970942 -15.115594 -15.260325 -15.405106 -15.549916
-15.589576 -15.534448 -15.534160 -15.582197 -15.667177 -15.777015 -15.902788 -16.038916 -16.180986 -16.325706 -16.471664 -16.618060 -16.763450 -16.907108 -17.049826
-14.325243 -14.457450 -14.601711 -14.750416 -14.898906 -15.045453 -15.190243 -15.333683 -15.476256 -15.618694 -15.761513 -15.904866 -16.048716 -16.192937 -16.337402
-14.131609 -14.271437 -14.411673 -14.553166 -14.695797 -14.839242 -14.983220 -15.127536 -15.272062 -15.416716 -15.561449 -15.706230 -15.851041 -15.995870 -16.140710
-15.694813 -15.791560 -15.914858 -16.050566 -16.190936 -16.333494 -16.477786 -16.623334 -16.768924 -16.913407 -17.056708 -17.199506 -17.342439 -17.485817 -17.629666
-14.754474 -14.901474 -15.047685 -15.192569 -15.336465 -15.479721 -15.622626 -15.765539 -15.908749 -16.052369 -16.196378 -16.340688 -16.485204 -16.629852 -16.774581
-14.699845 -14.841807 -15.003144 -15.165828 -15.320257 -15.465721 -15.606477 -15.746494 -15.887494 -16.029717 -16.172892 -16.316704 -16.460919 -16.605382 -16.749999
-15.254959 -15.333478 -15.463627 -15.622699 -15.788546 -15.947334 -16.095475 -16.236781 -16.376333 -16.516739 -16.658523 -16.801426 -16.945076 -17.089194 -17.233600
-15.050278 -15.163021 -15.304375 -15.458743 -15.615282 -15.767516 -15.913697 -16.055975 -16.197055 -16.338475 -16.480758 -16.623883 -16.767636 -16.911808 -17.056243
-14.778960 -14.866027 -14.990212 -15.134348 -15.286276 -15.438260 -15.586550 -15.731346 -15.874252 -16.016407 -16.158550 -16.301161 -16.444369 -16.588108 -16.732251
-15.339000 -15.259029 -15.240241 -15.280529 -15.369943 -15.493819 -15.636905 -15.787230 -15.937608 -16.085068 -16.229562 -16.372360 -16.514670 -16.657127 -16.799960
-14.953647 -15.046566 -15.182366 -15.339687 -15.500746 -15.655697 -15.802608 -15.944522 -16.085053 -16.226103 -16.368159 -16.511123 -16.654759 -16.798848 -16.943230
-14.352600 -14.455492 -14.587557 -14.734805 -14.886704 -15.037141 -15.183946 -15.327779 -15.470215 -15.612375 -15.754798 -15.897714 -16.041160 -16.185059 -16.329297
-14.936848 -14.904938 -14.929943 -15.005222 -15.118816 -15.256426 -15.405386 -15.556911 -15.706190 -15.852008 -15.995428 -16.137834 -16.280080 -16.422624 -16.565679
-15.203741 -15.343049 -15.489241 -15.640399 -15.790669 -15.936464 -16.079112 -16.220733 -16.362645 -16.505400 -16.648920 -16.792953 -16.937304 -17.081852 -17.226520
-14.418053 -14.494765 -14.625655 -14.785866 -14.951982 -15.110438 -15.258263 -15.399468 -15.539054 -15.679520 -15.821334 -15.964235 -16.107873 -16.251980 -16.396378
-13.808560 -13.906582 -14.037875 -14.188911 -14.346202 -14.500338 -14.648174 -14.791278 -14.932499 -15.073774 -15.215842 -15.358760 -15.502347 -15.646399 -15.790755
-15.154156 -15.095608 -15.101466 -15.167566 -15.281485 -15.425507 -15.582200 -15.739177 -15.890377 -16.035491 -16.177300 -16.318383 -16.459979 -16.602411 -16.745612
-15.522791 -15.490588 -15.530616 -15.634658 -15.782120 -15.946905 -16.109793 -16.262855 -16.406981 -16.547161 -16.687180 -16.828356 -16.970723 -17.113980 -17.257836
-14.602075 -14.663611 -14.786161 -14.943088 -15.109410 -15.269896 -15.419627 -15.561721 -15.701390 -15.841614 -15.983157 -16.125850 -16.269349 -16.413370 -16.557714
-15.299566 -15.462177 -15.630653 -15.789805 -15.937505 -16.078272 -16.217531 -16.357884 -16.499682 -16.642584 -16.786223 -16.930332 -17.074731 -17.219308 -17.363994
-14.536762 -14.688237 -14.840103 -14.988639 -15.133692 -15.276580 -15.418592 -15.560673 -15.703305 -15.846572 -15.990376 -16.134568 -16.279015 -16.423621 -16.568324
-14.458473 -14.466653 -14.529199 -14.632484 -14.760887 -14.901655 -15.047167 -15.193452 -15.338770 -15.483192 -15.627226 -15.770767 -15.913756 -16.056655 -16.199854
-14.321660 -14.484435 -14.643517 -14.793703 -14.936895 -15.077355 -15.217903 -15.359478 -15.502088 -15.645485 -15.789422 -15.933708 -16.078214 -16.222856 -16.367581
-15.039885 -14.967521 -14.960377 -15.014888 -15.118757 -15.254625 -15.405703 -15.560251 -15.711949 -15.858871 -16.002229 -16.144088 -16.285814 -16.428036 -16.570945
-14.359539 -14.510051 -14.653361 -14.793751 -14.934196 -15.075737 -15.218376 -15.361825 -15.505809 -15.650129 -15.794657 -15.939313 -16.084048 -16.228830 -16.373641
-14.879850 -15.001877 -15.141353 -15.288942 -15.438159 -15.585651 -15.730721 -15.874119 -16.016785 -16.159344 -16.302157 -16.445396 -16.589084 -16.733152 -16.877503
-14.478137 -14.626031 -14.777877 -14.928096 -15.074728 -15.218447 -15.360726 -15.502745 -15.645161 -15.788188 -15.931788 -16.075829 -16.220174 -16.364716 -16.509379
-14.613585 -14.726185 -14.863493 -15.012882 -15.164896 -15.314432 -15.460265 -15.603466 -15.745607 -15.887740 -16.030314 -16.173431 -16.317051 -16.461074 -16.605391
