# logn beta gamma alpha delta logL logPrior
-9.297324385249279288e-01 4.244354666608933790e+00 4.696003374204216207e+00 -1.162888245840062673e+00 -7.533051737553007055e-01 -3.522230305025000341e+00 0.000000000000000000e+00
-7.886411796950356212e+00 6.343503563797468381e+00 4.747046000969539215e+00 -2.849135324922465795e+00 7.994542356153127027e-01 -3.520702439677895867e+00 0.000000000000000000e+00
-2.478567926587332160e+00 1.762990998556752675e+00 2.955797569429563509e+00 2.575578087550533191e+00 5.776742920117193814e-01 -3.515204849560496836e+00 0.000000000000000000e+00
-1.934494413509377120e+00 9.492534483679165858e-01 4.675955485099485109e+00 -1.364411535517742857e+00 3.851723474254405422e-01 -3.511685791490651631e+00 0.000000000000000000e+00
-3.279985943027579065e+00 6.027650518500632160e+00 2.217125334441551132e+00 -6.691516169467870423e-01 2.477676596338025394e-01 -3.510948860713234865e+00 0.000000000000000000e+00
-1.825128498965620238e+00 4.856910854729593829e+00 8.281820811143365546e-01 -1.096242874725010141e+00 -1.834752349756341716e-01 -3.497937626699096025e+00 0.000000000000000000e+00
-1.170916078991436571e+01 2.973443322154218027e+00 6.957640365437942620e-01 -1.922065881958128220e+00 2.977267732101813724e+00 -3.493853061344903921e+00 0.000000000000000000e+00
-9.139003557700295488e+00 6.551509141646672418e+00 1.256119729940267105e+00 -7.342030340611703787e-01 2.743322618500988241e+00 -3.489860362267666272e+00 0.000000000000000000e+00
-8.978399266196076534e-01 1.715075813243327751e-01 3.364694346538297243e+00 -1.915660577760826433e+00 -2.377463932908449040e-01 -3.486090374696865890e+00 0.000000000000000000e+00
-3.995789849654910686e+00 3.233747311578606620e+00 3.765274242073823885e+00 -3.484640977012634644e-01 1.343383479191897933e+00 -3.469383942963779610e+00 0.000000000000000000e+00
-1.927898211056353617e+00 7.231114678473861135e-01 4.860413211267955447e+00 2.234751134399635131e+00 2.078700462521793080e-02 -3.467558306638419463e+00 0.000000000000000000e+00
-6.241019396196442193e-01 6.867277258635433590e+00 9.073833724518329813e-01 -9.063766930908544461e-01 -6.826867653276857961e-01 -3.464868749531339720e+00 0.000000000000000000e+00
