# logn beta gamma alpha delta logL logPrior
-1.189618143598401456e+00 5.250704299186857327e+00 4.550701285264257656e+00 -1.776894570801770490e+00 -8.281855975903699152e-01 -5.472235457099482225e+00 0.000000000000000000e+00
-4.961806060457260692e+00 -9.786798872448754238e-01 4.169097592169400457e+00 -6.866144857502531895e-01 1.598691545598093455e+00 -5.428746498633993056e+00 0.000000000000000000e+00
-5.900650646812609423e+00 1.154931202042458027e+00 4.714628274456060808e-01 -2.808082024587852943e-01 2.487733530124403014e+00 -5.418031923522087290e+00 0.000000000000000000e+00
-1.695411657786571435e+00 3.655605949681384637e+00 1.416219071514315697e+00 -2.547102413245892372e+00 -3.180209490587319054e-01 -5.364905736972262140e+00 0.000000000000000000e+00
-3.076561347420060155e+00 3.964827478937519523e+00 4.207439184860033876e+00 -6.724652300953914974e-01 6.055134286791818976e-01 -5.342976666512282868e+00 0.000000000000000000e+00
-6.735109663761660315e+00 3.043747846343692220e+00 3.477870762806262395e+00 -2.655612784425783524e+00 8.199393522985249927e-01 -5.237032328827631034e+00 0.000000000000000000e+00
-7.415182871625121130e+00 1.089830742709397837e+00 2.814603445694226824e+00 -5.669153317444766138e-01 2.633678294517470597e+00 -5.176712255663887596e+00 0.000000000000000000e+00
-1.039556387188446962e+01 6.852702636342047349e+00 1.007422376430442412e+00 -1.457087188119255083e+00 2.118605426820366677e+00 -5.107045225827658186e+00 0.000000000000000000e+00
-1.181854870921996437e+01 4.168934279101265128e-01 2.280958278817634799e+00 -2.514479601589731939e+00 2.581425207761754326e+00 -5.045809729602233951e+00 0.000000000000000000e+00
-9.143132001060077840e+00 6.822385017668174179e+00 4.781225335476606553e+00 -2.520672049916396151e+00 8.810029386575162214e-01 -5.003875405120388642e+00 0.000000000000000000e+00
-9.917906115203663830e+00 5.658278249649726810e+00 2.700856106092729636e+00 -5.538424224827221964e-01 2.842954430856063031e+00 -4.975436975972203690e+00 0.000000000000000000e+00
-8.119015877586988950e+00 -4.168241246053919768e-01 4.128440467789417312e+00 -1.905853878028034076e+00 2.102863834397426857e+00 -4.961412989640229476e+00 0.000000000000000000e+00
-9.914154536354012892e-01 3.443701881951588550e+00 1.501322397793862784e+00 -1.470950137343172592e+00 -9.371727764954189410e-02 -4.945064885434975466e+00 0.000000000000000000e+00
-7.102471219881195674e-01 4.135869400399912799e+00 3.431426826740257230e+00 -2.879518749154953428e-01 -9.792413255176927178e-01 -4.895069943373115962e+00 0.000000000000000000e+00
-8.714131706378815068e+00 -5.261995475490758301e-01 2.594190743602090787e+00 -2.478746022440633912e+00 1.894756896535258583e+00 -4.881101190493104980e+00 0.000000000000000000e+00
-1.166823112313904964e+01 1.314928690644651343e+00 4.571147123758882991e+00 -2.404465111146825151e+00 2.548810274586558844e+00 -4.842112011218232759e+00 0.000000000000000000e+00
-1.002964160717132813e+01 2.602768368908609187e+00 6.712947431477466198e-01 -1.819648419156660868e+00 2.327887382229708813e+00 -4.841023500589982653e+00 0.000000000000000000e+00
-1.309326798327008490e+00 2.128089774201689544e+00 4.550458269887557528e+00 -2.165323131716267113e+00 -3.543404060529159461e-02 -4.837386910023471209e+00 0.000000000000000000e+00
-7.243676154166873715e+00 6.559830034796007681e+00 1.750675433102001799e+00 -5.997043913902343482e-01 1.978338085997563667e+00 -4.773449508186225820e+00 0.000000000000000000e+00
-1.039911247316650078e+00 2.847342765348007898e+00 3.631449531314821400e+00 -3.497318618694674752e-01 -5.303395697439095002e-01 -4.759850765005937845e+00 0.000000000000000000e+00
-1.218765869945318769e+01 4.864984601460927705e-01 2.956300757835854665e-01 -2.556172437998770697e+00 2.481042127529953678e+00 -4.720025369457510500e+00 0.000000000000000000e+00
