# logn beta gamma alpha delta logL logPrior
-4.403675806698215567e+00 4.817058710678092659e+00 3.704812916505954234e+00 2.144495328193676276e+00 -4.493296257810857064e-01 -7.788673047708406294e+00 0.000000000000000000e+00
-4.196075961149202449e+00 5.031781233635951978e+00 2.382867842306464201e+00 1.400215184797628964e+00 1.026198582024892003e-01 -7.641834863866559857e+00 0.000000000000000000e+00
-2.014413103866939725e+00 -3.116619463476877350e-01 4.345860549580725873e+00 1.221588355674957382e+00 -1.753676116571475929e-01 -7.560203064840166576e+00 0.000000000000000000e+00
-6.230333112143455310e+00 6.850181293072099109e+00 4.980362082156815084e+00 2.244846819843227426e+00 1.369849021630992203e+00 -7.528216342038347442e+00 0.000000000000000000e+00
-5.258369695938196031e+00 6.131311583107769358e+00 2.517336070436930306e+00 4.948459983467551893e-01 5.659412224186274321e-01 -7.400244137602604688e+00 0.000000000000000000e+00
-2.602932948776926825e+00 1.939303970589479009e+00 1.549064916064502473e+00 2.412129767342758857e+00 -7.921591143047616024e-01 -7.383778958969277717e+00 0.000000000000000000e+00
-3.735044454406794223e+00 1.546883904699694945e+00 3.218945438881717358e+00 4.086382364792590649e-01 1.070749667643951408e+00 -7.359352437873452502e+00 0.000000000000000000e+00
-6.418462447357608625e+00 3.141843121462188471e+00 4.318727513316654054e+00 -7.475499963797469505e-01 1.322512088621065285e+00 -7.358321404852073755e+00 0.000000000000000000e+00
-4.270475963332354574e+00 -4.144168301192894255e-01 2.472293384857630727e+00 1.986570361010435160e-01 1.629755020110687180e+00 -7.258419067826290316e+00 0.000000000000000000e+00
-2.044274657762476188e+00 7.422537591079401142e-01 3.488837676075719596e+00 -2.777882293553437076e+00 -2.593627358121421977e-01 -7.108035304567297707e+00 0.000000000000000000e+00
-3.062145863120728784e+00 1.823195158374986136e+00 2.243914594698936504e+00 2.303207481089645903e+00 2.532950201868897633e-01 -7.079757183744072258e+00 0.000000000000000000e+00
1.003131310108840157e-01 3.342167475500732898e+00 1.641151791418440364e+00 8.776356798064433029e-02 -6.182203968084338808e-01 -6.866484887253109903e+00 0.000000000000000000e+00
-2.971231491541156622e+00 -3.623258938848388788e-01 2.163570862672332673e+00 -2.736357932893805245e+00 2.835747103069603120e-02 -6.862488494773837822e+00 0.000000000000000000e+00
-1.749368839235244000e+00 3.210381230402615138e+00 3.305241470431983686e+00 7.229874581359989616e-01 -9.098941774888584799e-01 -6.833634665149673992e+00 0.000000000000000000e+00
2.191521271786065483e-01 -1.613672894740985519e+00 4.692102110907926615e+00 1.960508837766483659e+00 -8.105061491126497319e-01 -6.739356377441443335e+00 0.000000000000000000e+00
-7.602119669307670691e+00 6.806142477219468745e+00 1.756233110005194886e+00 -1.142486739222889458e+00 9.732217988916074258e-01 -6.657146492420837447e+00 0.000000000000000000e+00
-3.649073590927088162e+00 6.315541067524830687e+00 3.600696799993162500e+00 8.896307115873252069e-01 -9.204339267612706710e-01 -6.631337113320895149e+00 0.000000000000000000e+00
-6.757004008444289944e+00 6.539460851122200324e+00 4.939696011252287633e+00 -4.089891516738364818e-01 8.294271683389538019e-01 -6.527921365707611834e+00 0.000000000000000000e+00
-1.096496491866836287e+00 -1.949030879654028992e+00 4.362110446021048915e+00 -1.456274367950347592e+00 -2.693115281399302563e-01 -6.484443389342540165e+00 0.000000000000000000e+00
-2.227166596217414085e+00 -1.399416628545119279e-02 6.885287836458834354e-01 1.350517566354646037e+00 9.219692072642647895e-01 -6.473471308602262830e+00 0.000000000000000000e+00
-7.859639522828516078e+00 -7.169786882166113706e-01 1.572037654927027628e+00 -1.559500235454845951e+00 1.798375170223883046e+00 -6.427638305982696032e+00 0.000000000000000000e+00
-1.916637007379736968e+00 4.909492115430290404e+00 4.799547439797952286e+00 -2.730392486257098739e+00 -6.883845951629022908e-01 -6.423847332387992104e+00 0.000000000000000000e+00
-1.500806817860817599e+00 2.857904566626320531e+00 4.054834260141730873e-01 -2.246334092496287127e+00 -2.669291994111719912e-01 -6.404898359615969206e+00 0.000000000000000000e+00
-2.316045209211351263e+00 2.430115737105021101e-01 4.588221666223195605e+00 7.685277331810611567e-01 4.382497299123884749e-01 -6.345681848608331954e+00 0.000000000000000000e+00
-8.243315695394603182e+00 5.020594754725839159e+00 4.031268276720128441e+00 -1.641443521556276597e+00 1.179903870722163628e+00 -6.202424039349287099e+00 0.000000000000000000e+00
-5.354796392056783816e+00 5.704627857456462614e+00 4.168081686474846670e+00 2.717781235099185899e+00 1.207364068266640000e+00 -6.150237808193219635e+00 0.000000000000000000e+00
-2.541920754186369091e+00 5.511582547876904492e+00 2.291321130122202288e+00 -2.253302925248656940e+00 -5.388853021711519364e-01 -6.096279975757735059e+00 0.000000000000000000e+00
-5.304658070934628711e+00 2.958321000300090819e+00 2.368335509918514603e+00 -2.709800826811582741e+00 3.918820176206248007e-01 -6.059322752802028589e+00 0.000000000000000000e+00
-5.058249981753891511e+00 5.548387235078712898e+00 2.182948710295636641e+00 7.865076569946718443e-01 1.275999363332226411e+00 -6.056558583188906830e+00 0.000000000000000000e+00
-2.514394831288743415e+00 6.656912918305034843e+00 1.783273638401100314e+00 -5.191340006993039324e-01 -8.702736242502524533e-01 -6.050169425323527861e+00 0.000000000000000000e+00
-3.785023805704465172e+00 4.102315831563046800e+00 1.955189538505296420e+00 2.743365431087736006e+00 -4.435232124692004563e-01 -6.048366627964328224e+00 0.000000000000000000e+00
-3.742021677009733427e+00 2.489208145018505736e+00 2.953009575870023884e+00 1.247626496846423183e-01 1.886536782492539643e+00 -6.023715348370311418e+00 0.000000000000000000e+00
-1.151441959930423531e+00 2.683753037551615428e+00 3.275461652269505919e+00 -5.184816961895444276e-01 -6.541815392472440926e-01 -5.985825130633906532e+00 0.000000000000000000e+00
-5.438391214700890153e+00 6.176874786685195851e+00 2.908444806347122658e+00 -2.679150848407918062e+00 4.065016038659691189e-03 -5.960359299523497079e+00 0.000000000000000000e+00
-3.729402126892908953e+00 2.815262363128354206e+00 4.692167080656750144e+00 2.991218852437269593e+00 -1.946988800719982593e-01 -5.877018925008383299e+00 0.000000000000000000e+00
-2.682257508525874190e+00 6.865487897070289947e+00 2.802105065559588937e+00 -2.135982546361613998e+00 -7.477817870103047326e-01 -5.841494354228946584e+00 0.000000000000000000e+00
-2.841748856880768059e+00 1.912860547815923074e+00 3.763440286374242660e+00 -5.512528311464677255e-01 9.313223265748864499e-01 -5.747853402355861618e+00 0.000000000000000000e+00
-1.061800884725458793e+01 6.918229985252485115e+00 3.019129315015937620e-01 -2.681656140656449860e+00 1.702776952573722413e+00 -5.701906409641396500e+00 0.000000000000000000e+00
-2.238683274921150712e+00 -1.979583370383136476e+00 8.287620706932159464e-01 8.844651976818133088e-01 1.114730446525714846e+00 -5.670188072555511383e+00 0.000000000000000000e+00
-1.839164773294298172e+00 -8.208713041773179064e-01 2.087294084985745535e+00 -1.199438830785579668e+00 2.296395179294974387e-02 -5.611536284020584020e+00 0.000000000000000000e+00
-1.213747479933987350e+00 7.992175221640268612e-01 2.620780581361977113e+00 -1.655538686319162123e+00 1.276595363544986428e-01 -5.610521238195144811e+00 0.000000000000000000e+00
-2.580884381352246404e+00 -2.949855426818086546e-01 2.209370416626706302e+00 -1.265838620059175135e+00 2.378556396736528078e-01 -5.605809164858858828e+00 0.000000000000000000e+00
-2.502935499434676192e+00 9.615139330679179919e-01 8.487564551108638389e-01 2.704002953076635407e+00 -7.384038975156526075e-02 -5.561805681037176541e+00 0.000000000000000000e+00
-4.763034415648649933e+00 6.369366391397639049e+00 1.380231138107991473e+00 2.394818811816184390e+00 1.004551066445418250e+00 -5.552841901237029809e+00 0.000000000000000000e+00
-2.006593484214537426e+00 6.036240434227303497e-01 9.707880218931198568e-01 1.176527247047625346e+00 4.985919454378068272e-01 -5.514506729578066313e+00 0.000000000000000000e+00
-4.967056179232288926e+00 3.783083396171664226e-01 2.992521954110434201e+00 -2.409136071071079854e+00 5.906671647767838262e-01 -5.445897788304311149e+00 0.000000000000000000e+00
-1.900456109928349679e+00 2.276201175782469388e+00 2.992487484725574909e+00 1.044015362063572816e+00 -4.443533572253173247e-01 -5.426655274873087187e+00 0.000000000000000000e+00
-3.616429606716585976e+00 3.716885822152747210e+00 1.439023837591082877e+00 4.050665724276294455e-01 8.644901812246224004e-01 -5.402343059870682751e+00 0.000000000000000000e+00
-4.228794700558202280e+00 -1.091423101212198432e+00 4.733523080700712704e+00 -9.293441310512022824e-01 9.918720900529032214e-01 -5.385287317682765362e+00 0.000000000000000000e+00
-2.001188982537907002e+00 -1.471712974808250918e+00 2.386373163113909790e+00 1.266041810484443308e+00 8.736535143110677470e-01 -5.343256458518665930e+00 0.000000000000000000e+00
-1.692697219414441179e+00 8.776774069444663873e-01 2.033290818833416225e+00 1.485750345777690606e+00 -3.874612021593720201e-01 -5.336798772815627423e+00 0.000000000000000000e+00
-1.851306909597967287e+00 8.083182428916407813e-01 4.555072737623561352e+00 1.557530742043321315e+00 -3.522769165321040230e-01 -5.321681537716847821e+00 0.000000000000000000e+00
-4.831323558692648262e-02 -4.967293657325763667e-01 7.898386871761307049e-01 1.564009167474379014e+00 -1.937586245899104997e-01 -5.314740745142112033e+00 0.000000000000000000e+00
-1.932469309821729597e+00 -4.208304986054095531e-03 9.459262330631797999e-01 1.372305267062924328e+00 6.006326144771545472e-01 -5.303305754571602471e+00 0.000000000000000000e+00
-4.824799717177303826e+00 2.296535924639113713e-01 4.778831658543079897e+00 -1.144870828493130821e-01 1.760914569889025838e+00 -5.277073549571190014e+00 0.000000000000000000e+00
-4.369497800551553013e+00 1.988854877264621512e+00 4.399774350885380159e+00 -1.073425419050266560e+00 1.228845827535475888e+00 -5.268543861072283008e+00 0.000000000000000000e+00
-8.960200382074464898e+00 1.219222781589767823e+00 3.964380995858764578e+00 -2.978459442695810644e+00 1.566055952664515249e+00 -5.206558554865614141e+00 0.000000000000000000e+00
-1.254705357228818041e+00 1.028179966921424215e+00 2.630125259442766872e+00 2.531093520082076331e+00 3.215535579456807458e-01 -5.172778262066509036e+00 0.000000000000000000e+00
-1.962914880229357895e+00 1.510391143188657193e+00 3.728214163993615493e+00 -1.746663266938528469e-01 -1.238616994441754660e-02 -5.161652036933873866e+00 0.000000000000000000e+00
-2.671294308150142349e+00 1.117728121823996057e+00 8.582140341364115077e-01 2.813784551268184053e+00 1.189054994182322744e+00 -5.155104125169192919e+00 0.000000000000000000e+00
-6.201481741842886919e+00 1.460873210040522840e+00 3.050372478023620548e+00 -2.581594308766490098e+00 7.823396840471151803e-01 -5.123949235339205543e+00 0.000000000000000000e+00
-2.558590020869506709e+00 2.017893401903736006e+00 4.575058384574012038e+00 1.049749219752660889e-01 2.563925885256581605e-01 -5.100634929320750466e+00 0.000000000000000000e+00
-2.164340605059604794e+00 6.613657426156934527e+00 5.077916998546119220e-01 8.593631907126902947e-01 -5.075500414124916038e-01 -5.072824667987110736e+00 0.000000000000000000e+00
-5.556571858985092760e+00 4.627268774752045566e+00 2.598905712124235379e+00 -1.714954304964543930e+00 5.326679318107290229e-01 -5.071911538221730353e+00 0.000000000000000000e+00
-2.203378803198226876e+00 2.345856486289269238e+00 4.414636137185465437e+00 -4.754033614702181665e-01 -6.829874736229742116e-02 -5.025953197506858317e+00 0.000000000000000000e+00
-2.854377979765110318e+00 2.742184544903423671e+00 3.244718945396173559e+00 1.458855913627034706e+00 5.354787965601609523e-01 -5.016414227207044441e+00 0.000000000000000000e+00
-2.776017588676099379e+00 6.936883382450611535e-01 4.168202837247774184e+00 1.427476480710629936e-01 6.926611766820365279e-01 -5.009148281177147055e+00 0.000000000000000000e+00
-1.219769692745348522e+01 4.813269987432476249e+00 2.244965418810868751e+00 -2.631061405377933760e+00 1.848802707516582267e+00 -5.003223380319330005e+00 0.000000000000000000e+00
1.702028595995028315e+00 -1.918168019835007509e+00 3.099865768120326770e+00 -2.268654153727053036e+00 -9.511279107817001144e-01 -4.988291602616705234e+00 0.000000000000000000e+00
-1.212670931043604794e+00 -1.262502952708889570e+00 2.629519547175716898e+00 1.408913223384159252e+00 -4.258014035339999781e-01 -4.968246099006432104e+00 0.000000000000000000e+00
-1.022752047319996827e+01 6.422190586630698306e+00 2.811301653592923167e+00 -2.077949730684093055e+00 1.382828798943532389e+00 -4.926165350898415340e+00 0.000000000000000000e+00
-3.103413669108722850e+00 1.500299433833604201e+00 1.587406586682695186e+00 5.117826383005747992e-01 1.159935115767826819e+00 -4.904430589107729332e+00 0.000000000000000000e+00
-4.289617085516230333e+00 5.111302424366137132e+00 1.720195898717495231e+00 2.756621697571290941e+00 5.068247376673145066e-01 -4.904427791859431451e+00 0.000000000000000000e+00
-5.541583432271878884e+00 5.618045245306362290e+00 4.953276334771288703e+00 -5.545233553393525971e-01 6.181786888830109739e-01 -4.900446824692155090e+00 0.000000000000000000e+00
-3.360494143650708532e-01 1.627006883710197249e-01 4.734513946154414121e+00 7.664825918209665634e-01 6.989419429355539504e-02 -4.869079633544821206e+00 0.000000000000000000e+00
-8.371262389600799381e+00 6.654175391728278655e+00 4.075029771360087594e+00 -5.790017422968801730e-01 1.599914095281468107e+00 -4.856477061425106712e+00 0.000000000000000000e+00
-6.947586194194016684e+00 6.036401174685196658e+00 4.964101460141149502e+00 -1.630192790223837784e+00 6.482639726245110756e-01 -4.833532435661825666e+00 0.000000000000000000e+00
