# logn beta gamma alpha delta logL logPrior
-2.015724436680466525e+00 2.723672731955955495e+00 2.306603326186674074e+00 -2.909979392394509201e+00 2.280645746318794853e-02 -5.329771735893219287e+00 0.000000000000000000e+00
-2.898426574729124017e+00 3.731724160893750586e+00 5.375961284384845884e-01 -7.295092769765494367e-01 1.013803923524677186e+00 -5.309823769757773704e+00 0.000000000000000000e+00
2.851367317063990825e-01 5.077432763594619258e-01 4.182233742974575286e+00 -8.152519777985895999e-01 -7.159368521044353617e-01 -5.286536193855597254e+00 0.000000000000000000e+00
-7.292101413868848248e+00 4.564402579113772340e+00 4.779018377068683376e-01 -1.694693586088379167e+00 1.540492347043483479e+00 -5.225837134803382966e+00 0.000000000000000000e+00
2.675835752095875875e-01 -7.390018460128472411e-01 2.077186932206465109e+00 -4.435883999802117117e-01 -1.034914549719945231e-01 -5.179810267760957210e+00 0.000000000000000000e+00
-2.561840429062129942e-01 2.074156391244010855e+00 2.293468383206779038e+00 -9.027967051681297095e-01 -6.264590581612661246e-01 -5.179550250305858583e+00 0.000000000000000000e+00
-7.175155992399820271e+00 4.763006997857706537e+00 3.617051138464160598e+00 -1.091969582729451771e+00 1.799528194856767849e+00 -5.141040519111906626e+00 0.000000000000000000e+00
-8.958975965479827330e-01 4.001260088827596206e+00 3.797042165324023166e+00 -7.751241260468778593e-01 -7.850668341547051288e-01 -5.100061054488347345e+00 0.000000000000000000e+00
-4.176410906140024970e+00 5.394435013457157702e+00 4.406533310823453675e+00 -3.452623448237146508e-01 8.493260244643062729e-01 -5.044596994886344277e+00 0.000000000000000000e+00
-5.309181931560691403e+00 5.588006383676193067e+00 2.166696704832362652e+00 -1.589483041987068912e+00 8.139999070644567958e-01 -4.967871649854398441e+00 0.000000000000000000e+00
-5.564805575431163831e+00 5.785136960514446258e+00 1.098998911578127791e+00 -1.303134390309933055e+00 7.913860031239479120e-01 -4.943225748193138536e+00 0.000000000000000000e+00
-1.038974955193705529e+00 2.576432881499070238e+00 4.100164995632678888e+00 -1.330362105711181409e+00 -5.855969300497999852e-02 -4.934981972031512676e+00 0.000000000000000000e+00
-9.070594638862917947e+00 1.653484774318356720e+00 1.957224194566113518e+00 -2.389682809064906710e+00 1.654979411454153171e+00 -4.919611477576292025e+00 0.000000000000000000e+00
-9.938141313102374363e-01 -1.590501960175533247e+00 2.206912427234996699e+00 -5.853982827461201577e-01 -1.215144355476444060e-02 -4.890888772720856537e+00 0.000000000000000000e+00
-3.368864002553612291e+00 7.043174788959655208e-01 3.681495714427505117e+00 -2.231245252692432679e+00 3.189619132447127359e-01 -4.859934415476954150e+00 0.000000000000000000e+00
-6.559978162752356790e-01 3.195234169714749939e+00 4.077909417599092201e+00 -1.806729044135788831e+00 -6.256426864653319431e-01 -4.828503765900463485e+00 0.000000000000000000e+00
4.374140509389760206e-02 -5.953818443316075681e-01 2.184934855582037816e+00 -1.701784064982581501e+00 -1.438336473180401587e-01 -4.763726688176733504e+00 0.000000000000000000e+00
-3.776400030306663602e+00 8.053987817240928493e-01 2.380371961164013506e+00 -2.769512675176732941e+00 5.625475017740366734e-01 -4.740923907015362815e+00 0.000000000000000000e+00
1.334033486279717851e+00 -1.051988710117221615e+00 5.216392356374566219e-01 -2.644960514154203857e+00 -7.224356458961592731e-01 -4.736019073144247749e+00 0.000000000000000000e+00
-2.375332957101866427e+00 -1.622407742547169018e+00 2.958208943230885346e+00 -9.627596764960901776e-01 4.706289208191348772e-01 -4.734652872552617353e+00 0.000000000000000000e+00
-1.280941475805448482e+00 7.296960703110888513e-01 2.493327145729918648e+00 -2.158214278003182329e+00 -1.972125957310484345e-01 -4.723639837767654726e+00 0.000000000000000000e+00
-3.911180540609513923e+00 1.008877158874483815e+00 1.126262952059406963e+00 -1.319600496705432446e+00 7.907855210432965798e-01 -4.714711515548557053e+00 0.000000000000000000e+00
-3.967221808860198262e+00 3.648446245287567002e+00 2.043322978124379130e+00 -6.744214857241461747e-01 1.156013090200931792e+00 -4.704837922932264327e+00 0.000000000000000000e+00
-9.557517426658517223e-01 3.129659254769220578e+00 3.022340721024981747e+00 -1.657430245333123775e+00 -1.746961631124160363e-01 -4.663305754202546893e+00 0.000000000000000000e+00
-2.136014601294548676e+00 6.110090529751994737e+00 3.840728051277283672e+00 -2.401434871274557459e+00 -3.873099728364565175e-01 -4.656410997848991151e+00 0.000000000000000000e+00
-4.083272972835745307e-01 3.512699004059173902e+00 4.740795638415397306e+00 -1.573146282938911122e+00 -7.698819587893728222e-01 -4.615991393270174825e+00 0.000000000000000000e+00
-9.981593179737611177e-01 3.463074154984881137e+00 1.098927549972658069e+00 -2.289145470706444030e-01 1.235221559662975643e-01 -4.608277336262859514e+00 0.000000000000000000e+00
-4.970249852756669640e+00 -1.607433054136486739e-02 5.905036867845468995e-01 -1.148931924600428589e+00 1.735164173297027101e+00 -4.607055789667300338e+00 0.000000000000000000e+00
-5.298889489235173222e+00 5.593520674970666740e+00 2.505451466886944978e+00 -5.670624169145005444e-01 8.042013901102581519e-01 -4.563359204850670814e+00 0.000000000000000000e+00
1.156647699456517353e+00 -1.634077302771254292e+00 1.098270276406790869e+00 -9.876345073232081218e-01 -8.229060375840872021e-01 -4.550953630319980903e+00 0.000000000000000000e+00
2.002652042070411476e+00 -3.768696879356712159e-01 2.473423233476265359e+00 -8.680789160405827376e-01 -8.463296678892215930e-01 -4.536767312232834470e+00 0.000000000000000000e+00
-5.925320391671927922e+00 4.916205691376577258e-01 2.189865869938969922e+00 -2.436617629873717661e+00 1.195215687222284107e+00 -4.527526569179138427e+00 0.000000000000000000e+00
2.706140025422931750e-01 4.536944728841462826e+00 6.619096497903962373e-01 -1.328043640642506906e+00 -4.544043109420747850e-01 -4.523982029091663470e+00 0.000000000000000000e+00
-3.910198504627036442e+00 3.221262889124325568e+00 4.278568729513136049e+00 -7.226025297711050621e-01 6.239414184631404403e-01 -4.522394254120150947e+00 0.000000000000000000e+00
-8.365955326836850503e+00 5.097572669571558635e+00 4.176239463387511286e+00 -1.984188843042562267e+00 1.204146357309572091e+00 -4.515806230614016314e+00 0.000000000000000000e+00
-4.280764526761245747e+00 1.911332217484784879e+00 5.677421322704386819e-01 -8.204178179156419448e-01 1.631795689500023405e+00 -4.506664249056582250e+00 0.000000000000000000e+00
-5.008557924780880910e-01 -5.325392721184751821e-02 4.566210791344810005e+00 -1.563262773493821367e+00 -1.522502212770970864e-02 -4.492001996516569839e+00 0.000000000000000000e+00
-5.009534159605225412e+00 6.115937867488247193e+00 3.136529700770729345e+00 -9.836140076877902816e-01 3.553400531390256134e-01 -4.469372690825500705e+00 0.000000000000000000e+00
3.079773186899454340e-01 4.406977936452731726e+00 2.945048111568635107e+00 -2.769705429395479701e+00 -9.380798026990742056e-01 -4.468513876563826592e+00 0.000000000000000000e+00
-3.450396754334632554e+00 9.218753999081344963e-01 8.103829132721931394e-01 -1.422876517184658574e-01 1.887474659308459479e+00 -4.444808086969931793e+00 0.000000000000000000e+00
-6.636946700746395145e+00 6.755557416828863460e+00 5.290280060287601005e-01 -1.936321008408660838e+00 1.306230706605305159e+00 -4.441364933906073453e+00 0.000000000000000000e+00
-1.046308111402824759e+00 6.743631513408168132e+00 2.204157235129194259e+00 -2.407951809748408945e+00 -9.469401286966556697e-01 -4.438413371831443577e+00 0.000000000000000000e+00
-5.781675367460198167e+00 6.911161658216915527e+00 8.843362583362269769e-01 -1.752581309946855681e+00 9.135694221537944415e-01 -4.435208445234239960e+00 0.000000000000000000e+00
-3.787200886730920146e+00 2.834474815295578765e+00 4.148771478776551724e+00 -1.093121099507952332e+00 5.234894464680204251e-01 -4.433764952329157794e+00 0.000000000000000000e+00
-8.151401245390179184e+00 4.823689359587165271e+00 2.295750018350565025e+00 -1.635166253326941099e+00 1.448595671682344932e+00 -4.414923201703978783e+00 0.000000000000000000e+00
-3.522623678963198390e+00 3.931956472223991916e+00 1.536590611758118063e+00 -9.009269152373967637e-01 8.561279611464882588e-01 -4.410856146391772370e+00 0.000000000000000000e+00
-2.316864819120008079e+00 -1.467632226325142675e+00 2.171737880822095512e+00 -1.439434601558118976e+00 3.283769375218589248e-01 -4.406919068711364851e+00 0.000000000000000000e+00
-5.041974457520627118e-01 -8.523551118705771090e-01 2.036094987768435338e+00 -6.808147816729854807e-01 1.986724113281999049e-01 -4.403785086463555487e+00 0.000000000000000000e+00
7.899432928632578177e-01 2.028206368642784696e+00 1.643493343498883652e+00 -2.461642543743006950e+00 -5.205484567348415137e-01 -4.374213334653144436e+00 0.000000000000000000e+00
-5.040430152982779077e+00 4.023018664812878065e+00 3.502308547108546666e+00 -5.250479358627410109e-01 1.060017863496001578e+00 -4.369406651446868572e+00 0.000000000000000000e+00
-3.430811521645582118e+00 9.613184207949443394e-02 2.635783755118646265e+00 -2.283805461435970852e+00 6.423555423947233667e-01 -4.352493911581308161e+00 0.000000000000000000e+00
-2.513027742765012729e+00 -1.183959140266652721e+00 2.459986711111475266e+00 -1.233338482480493159e+00 4.339296736245692454e-01 -4.326536094543899758e+00 0.000000000000000000e+00
-2.231567422777430476e+00 4.200050782222040979e+00 3.789190993747038938e+00 -8.571610084463884838e-02 3.017481481017633693e-01 -4.318644579699701502e+00 0.000000000000000000e+00
-2.863547536703228147e+00 4.390424358422196249e+00 5.722653598760265581e-01 -2.699698870631721093e+00 2.821735270276806706e-01 -4.288892420660959104e+00 0.000000000000000000e+00
-2.729642085480420644e+00 4.915574406441761468e+00 1.654102519141440908e+00 -1.066591174215594934e-01 -3.458172612213816777e-03 -4.263162947930006830e+00 0.000000000000000000e+00
-3.110644403179920303e+00 3.384552359381770015e-01 4.704666736905745439e-01 -1.289011168617880454e+00 1.005216177848255565e+00 -4.246416927227110172e+00 0.000000000000000000e+00
-6.172379373095222554e-01 4.835996154638516842e+00 1.560468780233437824e+00 -1.955241053290025288e+00 -7.318827037159105764e-01 -4.246151983251790440e+00 0.000000000000000000e+00
-5.242492113888483019e+00 4.560762694813108808e+00 2.559875909337703703e+00 -2.968640152466209825e-01 1.762444110072377335e+00 -4.242088932597858353e+00 0.000000000000000000e+00
7.033202334301253966e-01 2.573402902753973542e+00 7.596219280908503846e-01 -1.240658990322964561e+00 -8.139379210447643676e-01 -4.241848048734437882e+00 0.000000000000000000e+00
-6.210257498423548128e+00 4.930440987922283469e+00 2.184085342183633038e+00 -2.828520303385760215e+00 4.869846296133146790e-01 -4.208890061885765199e+00 0.000000000000000000e+00
-2.674487162099774551e+00 6.224621245344685860e+00 5.159718625210758525e-01 -2.457626991651527426e+00 1.678905306554976384e-01 -4.201116714921512951e+00 0.000000000000000000e+00
5.760006917296883744e-01 7.117171140686830988e-01 1.910032975781744691e+00 -8.504361570773810719e-02 -4.261891635183300275e-01 -4.194110861443387961e+00 0.000000000000000000e+00
-3.783507994745770819e+00 3.622818555359638815e+00 5.907684797492889217e-01 -3.546250442863769781e-01 1.634410140383558252e+00 -4.193479502516546553e+00 0.000000000000000000e+00
-6.263499071081635172e+00 7.071361034113480271e-01 4.865834501282052749e+00 -1.732802080125282140e+00 1.293812343078583726e+00 -4.192963949161973680e+00 0.000000000000000000e+00
-4.547032017148228356e+00 5.087099778925923133e-01 2.014363211524049735e+00 -1.777708665636888341e+00 8.164598890073029303e-01 -4.190706367550832923e+00 0.000000000000000000e+00
-3.307363667957113673e+00 6.527447060403743784e+00 3.699916337324896443e+00 -1.001795076352216540e-01 -4.837194190301168373e-01 -4.181368041970739746e+00 0.000000000000000000e+00
-2.183149265891427326e+00 6.163604434354592598e+00 2.868678868651759473e+00 -3.876972077019764096e-01 -7.948861673102523007e-01 -4.151195495973503569e+00 0.000000000000000000e+00
1.182597129192359153e+00 -1.440435608573880533e+00 5.197159266633539776e-01 -1.834875116474995460e-01 -9.607958276240098350e-01 -4.146636977988190864e+00 0.000000000000000000e+00
8.537576745754575924e-01 2.664955049860699532e+00 2.556465602489109479e+00 -2.991433426093628167e+00 -6.212613019391078906e-01 -4.145684443439123790e+00 0.000000000000000000e+00
5.258724935135429268e-01 -1.019233836474542798e+00 1.325794490746451837e+00 -2.846552862535066897e+00 -5.632540499790663624e-01 -4.132045981374186105e+00 0.000000000000000000e+00
-6.931539556835721427e+00 -7.566017615405499219e-01 2.100694871311324263e+00 -1.760755013283237913e+00 1.882663962100962207e+00 -4.131910124762566916e+00 0.000000000000000000e+00
1.168696745642565649e+00 3.068324081406779147e+00 6.977883117533280055e-01 -2.314232956733294877e+00 -8.568744508120715864e-01 -4.112427846285329203e+00 0.000000000000000000e+00
-4.561655243056260467e+00 6.271423797238223408e+00 3.296014800642984799e+00 -4.632265028201309476e-01 2.522503618393434621e-01 -4.106830178212047322e+00 0.000000000000000000e+00
-4.935777852998263882e+00 3.557543475910962094e+00 1.967723802296666324e+00 -1.458281914368217524e+00 7.655679061676042840e-01 -4.093324848876163990e+00 0.000000000000000000e+00
-9.466504024978101839e+00 4.510113669737957132e+00 3.792450411451691483e+00 -1.898183078793164835e+00 1.669507066178674837e+00 -4.089929459105298371e+00 0.000000000000000000e+00
-1.353473936486959239e+00 5.758689540741196211e+00 2.646400735832941553e+00 -2.030021730344366837e+00 -7.625242894998724985e-01 -4.085216522445657361e+00 0.000000000000000000e+00
-2.814022189535176022e+00 3.352926355559455729e-01 2.939001353942093608e+00 -2.106089353469053016e+00 2.412763615968161468e-01 -4.070910751538603378e+00 0.000000000000000000e+00
-7.272585869522693258e+00 5.171188852755349785e+00 3.439451895679708215e+00 -1.927206802345619030e+00 9.427202013208255682e-01 -4.054398961892990094e+00 0.000000000000000000e+00
-2.933471217984731538e+00 -9.269367257565055418e-01 1.602253146079896551e+00 -3.684611759764342548e-03 1.813806704461766728e+00 -4.020857008117689091e+00 0.000000000000000000e+00
-2.807436646330377261e+00 4.765167406760212998e+00 2.286762485907163800e+00 -4.250657404427213293e-01 4.449445872146174930e-01 -4.012321998015262459e+00 0.000000000000000000e+00
