# logn beta gamma alpha delta logL logPrior
-1.524083136399791094e+00 -9.876944519390428168e-01 7.853230432355666757e-01 -5.705740795442656443e-01 1.470810466130360039e-01 -9.632433941895895302e+00 0.000000000000000000e+00
-2.649227076205988851e+00 4.810636720942415678e+00 1.047305035242708460e+00 -1.680869472910350604e+00 -1.191405108769537924e-01 -8.992223952437075951e+00 0.000000000000000000e+00
-5.480666879378736311e+00 5.755329680101418433e+00 2.119938663692372049e+00 -2.533385313171265807e-01 1.729125585735578285e+00 -8.214004621990399713e+00 0.000000000000000000e+00
1.974858982156900478e+00 -1.116867366300492659e+00 4.953806581879920401e+00 -9.346487117688110358e-01 -7.381712866419073427e-01 -7.696373210007670274e+00 0.000000000000000000e+00
4.580698872259281185e-01 2.543819166286021005e+00 1.246410451707934408e+00 -1.833665624316939358e+00 -3.955029859561308148e-01 -7.360333916902077611e+00 0.000000000000000000e+00
-1.170511617419276007e+01 6.420277205080935801e+00 4.101772339006368284e+00 -8.061706510408950255e-01 2.928240004071137825e+00 -6.986608463638683375e+00 0.000000000000000000e+00
-5.187338962187004299e+00 -1.195412488397925577e-01 2.522921730231320492e+00 -9.922878808035626719e-01 1.397090727303707869e+00 -6.906114956577979136e+00 0.000000000000000000e+00
-1.092758426479932865e+01 4.989271890477231075e+00 1.626202372643346550e+00 -2.716251517593851084e+00 1.596740191518676966e+00 -6.670618328695356425e+00 0.000000000000000000e+00
-8.459677888301739834e-01 -1.447397684466806833e+00 3.726058676855381613e+00 -1.246554835324477528e+00 2.668371134831419855e-01 -6.553914013459563925e+00 0.000000000000000000e+00
-4.692429213569470292e+00 5.635118368308078551e+00 4.037735830466166576e+00 -2.115751445659168173e+00 6.041309780132682328e-02 -6.377739871670828897e+00 0.000000000000000000e+00
-3.278073384531886791e+00 2.181735351237489073e+00 3.536699206242260196e+00 -3.681061002682769479e-01 6.620824274780898744e-01 -6.202217363815460516e+00 0.000000000000000000e+00
-5.414140160952810810e+00 5.603646909005404630e+00 5.887118210373151195e-01 -1.594843468788050611e+00 1.241058038184700507e+00 -6.150658421082419558e+00 0.000000000000000000e+00
-2.287949754582672579e+00 -3.205496861105254780e-01 1.543084744187243729e+00 -6.114758150879580079e-01 4.657676469071636571e-01 -6.083527126274464791e+00 0.000000000000000000e+00
-1.166876338008629865e+01 1.987541964718438914e-01 1.136659507959206561e+00 -2.732478951725746619e+00 2.435556219062277261e+00 -5.896310425390447030e+00 0.000000000000000000e+00
-7.606213958578361911e+00 1.518622681239832239e+00 2.189394634314698607e+00 -1.455944318512961466e+00 1.814097970011152805e+00 -5.893878137235335934e+00 0.000000000000000000e+00
-1.017104774337330397e+01 3.666560217295130042e-01 3.208095038027579893e+00 -2.273579550349621226e+00 2.046332576356083344e+00 -5.805233092507679160e+00 0.000000000000000000e+00
-1.011036036092471413e+01 4.166394625763833126e+00 4.109741401425528906e+00 -9.388348649153246406e-01 2.711583209770704883e+00 -5.773234181701566214e+00 0.000000000000000000e+00
-1.037634867088610413e+01 2.744006696258267652e+00 1.072914673614835834e+00 -1.220094356341373532e+00 2.919509838725552697e+00 -5.604273502987211941e+00 0.000000000000000000e+00
-8.956308968565803497e+00 3.226124390479164550e+00 3.511486647391979243e+00 -2.726433607922009728e+00 1.279013323674814906e+00 -5.533911726169044698e+00 0.000000000000000000e+00
-4.959952333362973143e+00 1.773523649814587655e+00 2.937758675466814129e+00 -2.906539531779401830e+00 4.686432497301318834e-01 -5.497577876538293218e+00 0.000000000000000000e+00
1.170601605357117325e+00 3.329119902186892688e+00 2.988822318619691054e-01 -7.032015001458858938e-01 -9.796831736559545867e-01 -5.482875748317165510e+00 0.000000000000000000e+00
1.146701348278523769e+00 1.065677723094080154e+00 1.530178034236904683e+00 -1.729233085005011716e+00 -5.323346878747950983e-01 -5.447114938838049980e+00 0.000000000000000000e+00
-9.141331339285796886e+00 3.090545900583221428e+00 3.541775348113612498e+00 -1.476450768903431632e+00 2.073197711761001205e+00 -5.368336699251439192e+00 0.000000000000000000e+00
-8.851441386153620527e+00 6.620575523485370262e+00 1.202628725593587911e+00 -1.860305514814604155e+00 1.694952831682287275e+00 -5.336851285435231240e+00 0.000000000000000000e+00
-2.941733671208420775e-01 1.170856608904567331e+00 2.636119657091416268e+00 -3.204149301820691242e-01 -5.928185052894008322e-01 -5.333586125000360667e+00 0.000000000000000000e+00
-5.218374423750240076e+00 6.845579851913020875e+00 6.304967688030589379e-01 -2.084818336177895470e-01 1.936837127593558527e+00 -5.247654881829221019e+00 0.000000000000000000e+00
-1.033229838251254940e+01 6.171400939716285450e+00 2.067216447725879647e+00 -2.069149345682144592e+00 1.597688561457990986e+00 -5.218892288794790169e+00 0.000000000000000000e+00
-2.362921146281449225e+00 6.109588488592033961e+00 5.646471726376098843e-01 -1.228310475138017832e+00 -7.062442018038916913e-02 -5.210401859387483903e+00 0.000000000000000000e+00
-1.225749632800567746e+01 6.466176220457315438e+00 1.763516332769078598e+00 -2.125742536964134732e+00 2.058063387673737310e+00 -5.182964000429684859e+00 0.000000000000000000e+00
-9.062206541603842425e+00 9.738159161501384886e-02 1.840922895641057044e+00 -1.948634460610206842e+00 2.013666839431558664e+00 -5.113381771198080905e+00 0.000000000000000000e+00
-6.326391124503442320e+00 9.330070971625498144e-01 2.953078256410657687e+00 -2.206885830510879387e+00 1.373185680166805200e+00 -5.070641643951076638e+00 0.000000000000000000e+00
-8.357418267199440365e+00 -1.426410466069654714e-01 3.147440786680685054e+00 -2.014990024309354144e+00 1.773679207101815702e+00 -5.024284785494059768e+00 0.000000000000000000e+00
-2.055903553186154031e+00 1.538677528232119007e+00 2.285313886939646544e+00 -1.061057817410610893e+00 1.103466571516278777e-01 -5.007519931988476891e+00 0.000000000000000000e+00
-1.255927475297889018e+01 5.393097571857706996e+00 4.414211508554046759e+00 -2.916320752044988307e+00 1.709998363736968452e+00 -5.002560629049192187e+00 0.000000000000000000e+00
-2.407685409022552570e+00 1.607570795586319878e+00 3.894209556027178554e+00 -2.978627539276352376e+00 1.543568901836696039e-01 -5.001073930582995430e+00 0.000000000000000000e+00
-9.731429489622813733e+00 2.348031590102281463e+00 1.158443985894748396e+00 -2.216381664692344877e+00 1.915223791609736992e+00 -4.981665758905093000e+00 0.000000000000000000e+00
-1.438416775821979909e+00 -8.292520914485606021e-01 3.293142579084645583e+00 -6.077518985772047966e-01 1.223115014545189394e-01 -4.944716949366584124e+00 0.000000000000000000e+00
-6.083803168730920419e+00 2.360745481361518294e+00 1.583708485179664338e+00 -3.715174594463690472e-01 2.703781636866993132e+00 -4.919891475184867247e+00 0.000000000000000000e+00
-4.514277157718394662e+00 5.979119315702631887e+00 2.049636896786350970e+00 -2.452246143777592202e+00 2.954080370243337139e-01 -4.918356169928053134e+00 0.000000000000000000e+00
-1.733199303694514626e+01 4.419105613168532898e+00 4.114615462721537220e+00 -2.851454848869011016e+00 2.937835017727666198e+00 -4.889846322033853276e+00 0.000000000000000000e+00
-1.124563443899020498e+01 6.558237320718658836e+00 3.417808231291896259e+00 -2.768024610822117371e+00 1.346257448459016626e+00 -4.848136432184789513e+00 0.000000000000000000e+00
-7.325240960980078597e+00 6.321440918184974223e+00 2.388897589503090835e+00 -1.153719443327583027e+00 1.133381708965914836e+00 -4.848131198260234420e+00 0.000000000000000000e+00
6.068749062322232879e-01 -1.402827934473902805e-01 2.751109792026464884e+00 -1.213975603717213581e+00 -7.099853058927756422e-01 -4.815598949686479280e+00 0.000000000000000000e+00
-1.242181124331915676e+01 5.014204669863238095e+00 2.764739905439355994e+00 -2.951628215019118429e+00 1.998213236415748106e+00 -4.765576938760772485e+00 0.000000000000000000e+00
-3.671236178108409298e+00 -2.961532714275268430e-01 2.921195512184180831e+00 -1.904346669443257145e+00 8.560972587327014827e-01 -4.731527647138966231e+00 0.000000000000000000e+00
-7.247805525844694952e-01 -1.795627359243348042e+00 4.186208831929939755e+00 -2.610975479058474047e+00 -1.644487063220395617e-02 -4.722879011522062243e+00 0.000000000000000000e+00
-1.321886922064549885e-01 1.789461891328792742e+00 3.842363664750895857e+00 -2.670188486835844976e+00 -3.342932456310446776e-01 -4.686758364920078357e+00 0.000000000000000000e+00
-4.085092424553012691e+00 3.849860178993707471e+00 2.514571401253817839e+00 -2.973518091246955652e+00 3.358830743448001921e-01 -4.679667056586420237e+00 0.000000000000000000e+00
-4.739348778845821286e+00 6.021779084640930257e+00 4.234032547000884605e+00 -4.784857821946012502e-01 3.425800409414389014e-01 -4.655366019711231651e+00 0.000000000000000000e+00
-1.134730901358254229e+01 2.514225869204920194e+00 3.587484103558230775e+00 -2.291233491542638223e+00 2.177508905653231963e+00 -4.648854710172531490e+00 0.000000000000000000e+00
-1.606976598178870619e+00 -5.311836099684255075e-01 4.577515060408431147e+00 -1.461299739626884975e+00 3.831542336186916087e-01 -4.637242746630160006e+00 0.000000000000000000e+00
-1.270474189151116562e+01 2.539195755639507723e+00 1.982819469203467744e+00 -2.900752296581745604e+00 2.381492870372557302e+00 -4.608654532289752304e+00 0.000000000000000000e+00
-9.498233295086405903e+00 6.504883963363654154e+00 3.885614287944406886e+00 -2.795323636754617258e+00 9.414300948279478165e-01 -4.579535820251867229e+00 0.000000000000000000e+00
1.575526682393694644e+00 -3.299949165598305423e-01 4.635716689814675107e-01 -1.150448051539215921e+00 -5.571682611297263943e-01 -4.571026700467450077e+00 0.000000000000000000e+00
9.431200436301382384e-01 2.649034008429994813e+00 8.186239377606862044e-01 -1.870721294558380432e+00 -8.369213628970587626e-01 -4.548804493794059489e+00 0.000000000000000000e+00
-1.374595748055813083e+01 2.186482837492861986e+00 1.145062215833371422e+00 -2.301498348967742746e+00 2.893021816914814970e+00 -4.522516532542166345e+00 0.000000000000000000e+00
1.159678523789361426e-01 2.258989641616172772e+00 2.387625589998312314e+00 -9.794000354840394218e-01 -3.665090279604882872e-01 -4.489142062024733093e+00 0.000000000000000000e+00
2.270540566270122795e+00 2.746545601926690061e+00 2.293848272180069703e+00 -2.357484050529169206e+00 -9.720250863214534576e-01 -4.463899872687285608e+00 0.000000000000000000e+00
1.383106035716697990e-01 1.530493422534237258e+00 3.764281706253614690e+00 -1.959793662854854013e-01 -8.742406277989019925e-01 -4.455579602424315055e+00 0.000000000000000000e+00
-2.141005294889340771e+00 4.392655580215360622e+00 2.287356195691470973e+00 -2.156600303788353656e+00 -3.253901535588418215e-01 -4.454086361341682121e+00 0.000000000000000000e+00
-1.027256302882645045e+01 -1.247885214233254825e+00 4.983482807445796858e+00 -2.506878391184880428e+00 2.262129260504407213e+00 -4.450300023707451480e+00 0.000000000000000000e+00
-2.863174398075239768e+00 1.735828988642769355e+00 3.186549621688469003e+00 -8.595967531678282425e-01 8.529400723073331525e-01 -4.443456350142619193e+00 0.000000000000000000e+00
4.914338940515600718e-01 -8.446509698823855272e-01 1.874147724280611271e+00 -6.966340740916272534e-01 -2.213317846669114186e-01 -4.433477497383847776e+00 0.000000000000000000e+00
-2.938203435367388039e+00 6.184346536603890776e+00 4.306983154702375138e+00 -9.570704473290083669e-01 -4.928787553670538335e-01 -4.398118213966689893e+00 0.000000000000000000e+00
-7.822718103355748909e+00 1.534502013606275916e+00 1.979756226403430297e+00 -2.062810066472790194e+00 1.814511603738519385e+00 -4.393939430240913602e+00 0.000000000000000000e+00
-2.369372829637969247e+00 -2.078808743588367314e-02 4.083849592452587274e+00 -6.485877665437971284e-01 4.651540010004510117e-01 -4.352405642461833146e+00 0.000000000000000000e+00
-3.710781630744907744e+00 5.319736910478307657e+00 4.032085818307946212e+00 -6.789706849140428879e-01 5.131571140940249798e-01 -4.348385054573536301e+00 0.000000000000000000e+00
-7.460679685239929526e+00 -8.798513294547710695e-01 3.196832580359345144e+00 -2.859958505483090274e+00 1.176044281616790865e+00 -4.348073068294400656e+00 0.000000000000000000e+00
-3.916658693428425764e+00 4.046327982898509923e+00 5.014754560673255757e-01 -1.999879964795803433e+00 4.901818554387540328e-01 -4.302667862700507051e+00 0.000000000000000000e+00
-9.702241622796798026e+00 3.110291698035235086e+00 1.666871944590541110e+00 -2.174768303422079718e+00 2.114757143373231951e+00 -4.290252419553178598e+00 0.000000000000000000e+00
-6.801512007850878838e+00 3.586229211344558632e+00 1.917099197880387074e+00 -4.880243446255509432e-01 2.608154336313825539e+00 -4.277821048751381916e+00 0.000000000000000000e+00
6.280271045308245537e-01 4.744452577819474826e+00 4.702668244025129951e+00 -2.828749608115493253e+00 -8.496917992248093077e-01 -4.272149963506520542e+00 0.000000000000000000e+00
